county,year,Schulabgänger_mit_allgemeiner_Hochschulreife_inkar,Ausländeranteil_inkar
9478,2005,15.9,4.02
9478,2006,12.94,3.9
9478,2007,15.74,3.85
9478,2008,17.55,3.82
9478,2009,17.87,3.81
9478,2010,17.46,4.05
9478,2011,32.83,2.77
9478,2012,21.06,3.11
9478,2013,21.31,3.05
9478,2014,21.48,3.47
9478,2015,25.45,4.14
9478,2016,20.59,4.67
9478,2017,25.92,5.31
9478,2018,30.98,5.82
9478,2019,26.76,6.15
9478,2020,21.81,6.46
9478,2021,,
9479,1995,18.32,6.66
9479,1996,19.19,6.87
9479,1997,16.06,6.96
9479,1998,18.53,6.91
9479,1999,16.55,6.9
9479,2000,19.69,6.8
9479,2001,18.17,6.89
9479,2002,19.86,6.83
9479,2003,19.07,6.64
9479,2004,20.4,6.58
9479,2005,17.73,6.5
9479,2006,21.56,6.48
9479,2007,20.52,6.48
9479,2008,22.09,6.46
9479,2009,26.85,6.39
9479,2010,25.61,6.41
9479,2011,39.25,4.64
9479,2012,29.19,4.82
9479,2013,26.49,5.02
9479,2014,27.48,5.44
9479,2015,29.78,6.21
9479,2016,28.28,7.16
9479,2017,28.6,8.08
9479,2018,31.47,8.63
9479,2019,31,8.75
9479,2020,29.75,8.75
9479,2021,,
9561,1995,22.21,10.3
9561,1996,20.65,10.44
9561,1997,21.66,10.22
9561,1998,20.53,10.06
9561,1999,27.12,10.24
9561,2000,24.81,10.29
9561,2001,20.66,10.45
9561,2002,29.19,10.49
9561,2003,25.95,10.68
9561,2004,23.62,10.38
9561,2005,26.16,10.65
9561,2006,29.63,10.58
9561,2007,31.96,10.3
9561,2008,31.85,10.26
9561,2009,32.89,9.93
9561,2010,40.17,10
9561,2011,56.21,6.28
9561,2012,40.44,6.82
9561,2013,39.6,7.37
9561,2014,39.8,8.37
9561,2015,44.44,10.71
9561,2016,41.93,11.97
9561,2017,40.07,12.87
9561,2018,39.95,14.17
9561,2019,38.04,14.61
9561,2020,35.61,15.05
9561,2021,,
9562,1995,31.9,14.78
9562,1996,29.38,14.73
9562,1997,29.21,14.84
9562,1998,28.11,14.6
9562,1999,31.5,14.63
9562,2000,30.84,14.74
9562,2001,31.98,15.14
9562,2002,31.55,15.09
9562,2003,31.86,14.89
9562,2004,31.73,14.83
9562,2005,31.35,15.03
9562,2006,37,14.96
9562,2007,35.87,15.1
9562,2008,37.97,14.86
9562,2009,40.19,14.71
9562,2010,42.34,14.71
9562,2011,62.59,12.27
9562,2012,43.81,12.81
9562,2013,49.89,12.97
9562,2014,50.8,13.79
9562,2015,49.46,15.29
9562,2016,45.1,16.59
9562,2017,45.83,17.2
9562,2018,45.91,18.13
9562,2019,43.45,18.71
9562,2020,45.45,18.98
9562,2021,,
9563,1995,16.68,15.48
9563,1996,16,15.61
9563,1997,17.24,15.4
9563,1998,16.22,14.37
9563,1999,17.45,14.86
9563,2000,18.79,15.04
9563,2001,17.1,15.14
9563,2002,19.53,15.09
9563,2003,17.62,14.96
9563,2004,16.33,14.55
9563,2005,20.6,14.23
9563,2006,20.74,13.84
9563,2007,23.09,13.65
9563,2008,23.86,13.21
9563,2009,23.23,12.65
9563,2010,25.04,12.62
9563,2011,40.61,13.55
9563,2012,26.13,14.17
9563,2013,28.89,14.75
9563,2014,27.49,15.66
9563,2015,29.05,17.04
9563,2016,31.07,18.08
9563,2017,26.64,18.72
9563,2018,29.18,19.28
9563,2019,27.17,19.63
9563,2020,26.79,19.73
9563,2021,,
9564,1995,19.84,16.86
9564,1996,20.06,17.47
9564,1997,20.38,17.65
9564,1998,19.25,17.79
9564,1999,20.1,18.1
9564,2000,20.52,18.09
9564,2001,18.52,18.18
9564,2002,20.37,18
9564,2003,20,18.03
9564,2004,20.31,17.96
9564,2005,22.06,17.76
9564,2006,21.39,17.37
9564,2007,23.6,17.16
9564,2008,24.36,16.77
9564,2009,27.76,16.42
9564,2010,27.15,16.49
9564,2011,42.18,16.71
9564,2012,28.46,17.31
9564,2013,29.8,17.81
9564,2014,29.62,18.56
9564,2015,30.54,20.36
9564,2016,31.26,20.93
9564,2017,30.09,21.91
9564,2018,30.41,22.73
9564,2019,28.84,23.31
9564,2020,29.73,23.6
9564,2021,,
9565,1995,21.27,9.93
9565,1996,23.04,10.33
9565,1997,20.45,10.05
9565,1998,20.68,9.81
9565,1999,21.77,9.9
9565,2000,25.12,9.72
9565,2001,23.48,9.9
9565,2002,22.04,10
9565,2003,20.97,9.88
9565,2004,23.45,9.63
9565,2005,22.22,9.63
9565,2006,24.78,9.64
9565,2007,23.71,9.33
9565,2008,26.38,9.33
9565,2009,26.42,9.06
9565,2010,32.77,9.15
9565,2011,48.56,8
9565,2012,36.39,8.57
9565,2013,37.2,9.05
9565,2014,34.74,9.9
9565,2015,39.06,11.04
9565,2016,35.72,11.56
9565,2017,34.5,12.11
9565,2018,33.28,12.5
9565,2019,33.39,13.3
9565,2020,36.15,13.78
9565,2021,,
9571,1995,10.58,5.13
9571,1996,11.7,5.2
9571,1997,12.47,5.14
9571,1998,12.39,5.03
9571,1999,11.7,5.05
9571,2000,12.44,5.1
9571,2001,12.43,5.1
9571,2002,11.97,5.13
9571,2003,12.32,5.1
9571,2004,13.52,5.12
9571,2005,14.54,5.01
9571,2006,14.39,5.01
9571,2007,15.11,4.99
9571,2008,16.36,4.95
9571,2009,18.28,4.97
9571,2010,19.55,5.09
9571,2011,30.26,4.16
9571,2012,19.45,4.55
9571,2013,18.62,5.21
9571,2014,19.1,5.78
9571,2015,21.98,7.01
9571,2016,20.39,7.6
9571,2017,21.71,8.13
9571,2018,21.64,8.51
9571,2019,19.18,8.81
9571,2020,23.42,9.11
9571,2021,,
9572,1995,25.43,5.37
9572,1996,23.86,5.48
9572,1997,24.85,5.58
9572,1998,23.31,5.61
9572,1999,28.8,5.66
9572,2000,26.02,5.61
9572,2001,26.73,5.65
9572,2002,30.12,5.77
9572,2003,25.73,5.88
9572,2004,29.93,5.85
9572,2005,31.23,5.82
9572,2006,31.55,5.92
9572,2007,33.04,5.84
9572,2008,32.74,5.78
9572,2009,36.14,5.62
9572,2010,36.03,5.75
9572,2011,50.59,5.17
9572,2012,37.75,5.62
9572,2013,37.6,5.99
9572,2014,37.88,6.48
9572,2015,34.4,7.48
9572,2016,35.32,7.96
9572,2017,35.52,8.24
9572,2018,36.03,8.77
9572,2019,38.33,9.01
9572,2020,36.27,9.03
9572,2021,,
9573,1995,25.81,7.26
9573,1996,27.49,7.63
9573,1997,24.21,7.98
9573,1998,24.28,7.79
9573,1999,26.42,5.25
9573,2000,26.82,4.37
9573,2001,22.71,4.44
9573,2002,27.14,4.55
9573,2003,27.7,4.78
9573,2004,24.92,4.71
9573,2005,26.7,4.51
9573,2006,25.79,4.59
9573,2007,26.82,4.66
9573,2008,29.04,4.55
9573,2009,36.31,4.57
9573,2010,34.04,4.79
9573,2011,55.33,4.7
9573,2012,38.95,5.24
9573,2013,39.49,5.62
9573,2014,37.08,4.77
9573,2015,37.35,5.16
9573,2016,32.78,6.27
9573,2017,35.37,6.46
9573,2018,33.13,7.24
9573,2019,35.63,7.4
9573,2020,36.94,7.53
9573,2021,,
9574,1995,17.92,8.04
9574,1996,18.88,7.97
9574,1997,17.16,7.89
9574,1998,19.52,7.66
9574,1999,19.62,7.66
9574,2000,20.48,7.63
9574,2001,19.02,7.7
9574,2002,21.04,7.69
9574,2003,20.71,7.61
9574,2004,19.5,7.57
9574,2005,20.3,7.47
9574,2006,22.01,7.4
9574,2007,22.42,7.32
9574,2008,24.26,7.31
9574,2009,24.52,7.25
9574,2010,28.15,7.2
9574,2011,42.94,5.35
9574,2012,27.51,5.63
9574,2013,29.28,5.99
9574,2014,29.38,6.54
9574,2015,27.68,7.55
9574,2016,26.9,8.2
9574,2017,29.91,8.57
9574,2018,28.15,8.97
9574,2019,25.46,9.17
9574,2020,23.23,9.23
9574,2021,,
9575,1995,15.23,4
9575,1996,14.22,4.06
9575,1997,13.97,3.94
9575,1998,13.69,3.89
9575,1999,14.74,4.03
9575,2000,16.09,3.96
9575,2001,14.59,4.06
9575,2002,16.56,4.25
9575,2003,14.95,4.22
9575,2004,16.67,4.25
9575,2005,17.51,4.24
9575,2006,16.78,4.26
9575,2007,17.33,4.33
9575,2008,20.27,4.27
9575,2009,20.97,4.19
9575,2010,24.27,4.25
9575,2011,37.47,3.4
9575,2012,24.06,3.8
9575,2013,23.76,4.23
9575,2014,24.14,4.92
9575,2015,27.31,6.21
9575,2016,27.24,6.86
9575,2017,25.24,7.49
9575,2018,24.73,8.17
9575,2019,27.35,8.65
9575,2020,22.85,8.75
9575,2021,,
9576,1995,11.4,4.36
9576,1996,10.84,4.43
9576,1997,11.62,4.29
9576,1998,11.47,4.23
9576,1999,12.98,4.27
9576,2000,12.49,4.29
9576,2001,10.8,4.19
9576,2002,13.84,4.22
9576,2003,12.65,4.3
9576,2004,11.03,4.33
9576,2005,12.3,4.29
9576,2006,16.06,4.37
9576,2007,13.33,4.24
9576,2008,16.52,4.16
9576,2009,18.31,4.1
9576,2010,19.98,4.11
9576,2011,33.13,3.59
9576,2012,24.62,3.92
9576,2013,25.82,4.35
9576,2014,25.99,4.9
9576,2015,26.22,6.08
9576,2016,20.61,6.58
9576,2017,22.42,6.86
9576,2018,26.31,7.28
9576,2019,29.48,7.25
9576,2020,30.06,7.44
9576,2021,,
9577,1995,14.72,6.12
9577,1996,15.33,6.25
9577,1997,13.04,6.16
9577,1998,13.1,6.05
9577,1999,16.87,6.1
9577,2000,16.05,5.89
9577,2001,14.89,5.8
9577,2002,15.31,5.85
9577,2003,12.8,5.71
9577,2004,13.26,5.71
9577,2005,13.88,5.73
9577,2006,15.09,5.73
9577,2007,18.68,5.72
9577,2008,16.41,5.67
9577,2009,18.8,5.64
9577,2010,20.76,5.63
9577,2011,34.92,4.83
9577,2012,23.08,5.24
9577,2013,26.85,5.69
9577,2014,24.86,6.33
9577,2015,24.28,7.4
9577,2016,23.67,8.26
9577,2017,24.11,8.81
9577,2018,27.4,9.28
9577,2019,24.03,9.66
9577,2020,26.36,9.97
9577,2021,,
9661,1995,20.81,13.73
9661,1996,21.12,13.51
9661,1997,22.73,14.06
9661,1998,21.15,14.22
9661,1999,22.76,14.06
9661,2000,23.38,14.03
9661,2001,26.38,14.35
9661,2002,24.38,14.65
9661,2003,22.96,14.63
9661,2004,24.87,14.53
9661,2005,25.9,14.67
9661,2006,25.68,14.79
9661,2007,27.23,15.01
9661,2008,32.37,15.09
9661,2009,35.13,15.19
9661,2010,35.43,15.12
9661,2011,48.25,12.03
9661,2012,35.61,12.42
9661,2013,38.63,12.81
9661,2014,39.29,13.37
9661,2015,34.88,14.59
9661,2016,44.48,15.1
9661,2017,35.56,15.93
9661,2018,38.52,16.75
9661,2019,33.75,17.21
9661,2020,30.94,17.42
9661,2021,,
9662,1995,32.42,13.77
9662,1996,33.64,14.42
9662,1997,32.15,14.65
9662,1998,30.08,14.99
9662,1999,30.88,15.37
9662,2000,32.57,14.52
9662,2001,29.34,14.78
9662,2002,28.71,15.07
9662,2003,29.64,15
9662,2004,29.73,15.11
9662,2005,28.95,15.24
9662,2006,29.25,15.14
9662,2007,29.21,15.17
9662,2008,31.37,14.98
9662,2009,33.63,14.89
9662,2010,34.3,14.98
9662,2011,49.86,11.1
9662,2012,33.87,11.46
9662,2013,37.22,11.75
9662,2014,36.85,12.43
