county,year,hh_income_vgrdl
16063,2019,21058.5232486051
16063,2020,21379.5
16064,2001,13056
16064,2002,13182
16064,2003,13407
16064,2004,13743
16064,2005,13785
16064,2006,14276
16064,2007,14678
16064,2008,15138
16064,2009,15265
16064,2010,15549
16064,2011,16043
16064,2012,16331
16064,2013,16755
16064,2014,17033
16064,2015,17221
16064,2016,17782
16064,2017,18604
16064,2018,19395
16064,2019,19996
16064,2020,20562
16065,2001,12306
16065,2002,12448
16065,2003,12708
16065,2004,13091
16065,2005,13102
16065,2006,13550
16065,2007,13903
16065,2008,14370
16065,2009,14535
16065,2010,14853
16065,2011,15345
16065,2012,15638
16065,2013,16071
16065,2014,16423
16065,2015,16773
16065,2016,17321
16065,2017,18143
16065,2018,18826
16065,2019,19528
16065,2020,20268
16066,2001,13757
16066,2002,14034.9167225696
16066,2003,14364.8964400902
16066,2004,14667.9183264465
16066,2005,14793.9175344163
16066,2006,15354.8950306619
16066,2007,15738.9021378946
16066,2008,16154.9267025401
16066,2009,16325.9488559715
16066,2010,16467.0340713184
16066,2011,16997.0890652463
16066,2012,17408.1694745687
16066,2013,17897.2320761188
16066,2014,18316.9783164988
16066,2015,18680.1809569837
16066,2016,19353.7336789982
16066,2017,20055.6886109481
16066,2018,20961.5748190923
16066,2019,21629
16066,2020,22082
16067,2001,13185
16067,2002,13482
16067,2003,13771
16067,2004,14122
16067,2005,14229
16067,2006,14717
16067,2007,15124
16067,2008,15524
16067,2009,15709
16067,2010,15998
16067,2011,16479
16067,2012,16841
16067,2013,17250
16067,2014,17510
16067,2015,17843
16067,2016,18487
16067,2017,19151
16067,2018,20179
16067,2019,20603
16067,2020,21074
16068,2001,13446
16068,2002,13474
16068,2003,13703
16068,2004,14019
16068,2005,14047
16068,2006,14524
16068,2007,14888
16068,2008,15366
16068,2009,15476
16068,2010,15805
16068,2011,16344
16068,2012,16672
16068,2013,17124
16068,2014,17432
16068,2015,17709
16068,2016,18328
16068,2017,18963
16068,2018,19718
16068,2019,20486
16068,2020,20982
16069,2001,13930
16069,2002,14042
16069,2003,14281
16069,2004,14591
16069,2005,14602
16069,2006,15139
16069,2007,15608
16069,2008,16098
16069,2009,16228
16069,2010,16489
16069,2011,16963
16069,2012,17331
16069,2013,17723
16069,2014,18014
16069,2015,18663
16069,2016,19226
16069,2017,19964
16069,2018,20856
16069,2019,21539
16069,2020,22034
16070,2001,13150
16070,2002,13338
16070,2003,13608
16070,2004,13847
16070,2005,14024
16070,2006,14674
16070,2007,15122
16070,2008,15584
16070,2009,15806
16070,2010,15981
16070,2011,16415
16070,2012,16758
16070,2013,17130
16070,2014,17344
16070,2015,17895
16070,2016,18431
16070,2017,19027
16070,2018,19836
16070,2019,20366
16070,2020,20838
16071,2001,12938
16071,2002,13146
16071,2003,13507
16071,2004,13958
16071,2005,14015
16071,2006,14579
16071,2007,15043
16071,2008,15608
16071,2009,15798
16071,2010,16171
16071,2011,16721
16071,2012,17146
16071,2013,17611
16071,2014,17821
16071,2015,18131
16071,2016,18708
16071,2017,19361
16071,2018,20410
16071,2019,20988
16071,2020,21362
16072,2001,14242.0658762869
16072,2002,14447.1759751266
16072,2003,14713.2301865894
16072,2004,14970.3060512123
16072,2005,15109.3044231439
16072,2006,15659.277691267
16072,2007,16052.2774522917
16072,2008,16395.3942787804
16072,2009,16598.5076438828
16072,2010,16737.6083706974
16072,2011,17154.658331795
16072,2012,17598.514149532
16072,2013,18042.5242588237
16072,2014,18405.4364236143
16072,2015,19016.4245910033
16072,2016,19468.0998349312
16072,2017,20137.7017086678
16072,2018,20959.6153136549
16072,2019,21523
16072,2020,22232
16073,2001,13247
16073,2002,13536
16073,2003,13886
16073,2004,14197
16073,2005,14336
16073,2006,14836
16073,2007,15228
16073,2008,15681
16073,2009,15989
16073,2010,16254
16073,2011,16716
16073,2012,17044
16073,2013,17479
16073,2014,17729
16073,2015,18292
16073,2016,18784
16073,2017,19627
16073,2018,20620
16073,2019,21061
16073,2020,21652
16074,2001,13465
16074,2002,13710
16074,2003,14128
16074,2004,14611
16074,2005,14644
16074,2006,15112
16074,2007,15426
16074,2008,15968
16074,2009,16157
16074,2010,16477
16074,2011,16948
16074,2012,17261
16074,2013,17601
16074,2014,17896
16074,2015,17997
16074,2016,18609
16074,2017,19624
16074,2018,20476
16074,2019,21300
16074,2020,21723
16075,2001,13489
16075,2002,13651
16075,2003,13984
16075,2004,14341
16075,2005,14441
16075,2006,15024
16075,2007,15432
16075,2008,15834
16075,2009,15906
16075,2010,16110
16075,2011,16576
16075,2012,16881
16075,2013,17308
16075,2014,17584
16075,2015,18014
16075,2016,18506
16075,2017,19341
16075,2018,20077
16075,2019,20725
16075,2020,21306
16076,2001,13511
16076,2002,13711
16076,2003,14039
16076,2004,14394
16076,2005,14474
16076,2006,14986
16076,2007,15286
16076,2008,15774
16076,2009,16029
16076,2010,16335
16076,2011,16816
16076,2012,17171
16076,2013,17607
16076,2014,17853
16076,2015,18352
16076,2016,19010
16076,2017,19908
16076,2018,20785
16076,2019,21454
16076,2020,22015
16077,2001,13253
16077,2002,13489
16077,2003,13746
16077,2004,14046
16077,2005,14092
16077,2006,14603
16077,2007,14937
16077,2008,15089
16077,2009,15315
16077,2010,15622
16077,2011,16045
16077,2012,16445
16077,2013,16870
16077,2014,17130
16077,2015,17684
16077,2016,18480
16077,2017,19320
16077,2018,20219
16077,2019,20952
16077,2020,21644
1001,2021,20282
1002,2021,21320
1003,2021,22419
1004,2021,21167
1051,2021,24682
1053,2021,25507
1054,2021,27534
1055,2021,25622
1056,2021,26563
1057,2021,25292
1058,2021,25749
1059,2021,24287
1060,2021,25365
1061,2021,24161
1062,2021,27749
2000,2021,26158
3101,2021,24203
3102,2021,21295
3103,2021,26379
3151,2021,25364
3153,2021,22811
3154,2021,24862
3155,2021,23825
3157,2021,23686
3158,2021,24354
3159,2021,22638
3241,2021,23178
3251,2021,24814
3252,2021,23439
3254,2021,23034
3255,2021,22784
3256,2021,22709
3257,2021,23528
3351,2021,22457
3352,2021,23279
3353,2021,26921
3354,2021,22327
3355,2021,22705
3356,2021,24605
3357,2021,24094
3358,2021,22313
3359,2021,24564
3360,2021,22824
3361,2021,24984
3401,2021,20598
3402,2021,20106
3403,2021,21564
3404,2021,22324
3405,2021,19950
3451,2021,23584
3452,2021,22108
3453,2021,22201
3454,2021,23191
3455,2021,22794
3456,2021,22148
3457,2021,21229
3458,2021,24773
3459,2021,24088
3460,2021,23798
3461,2021,23483
3462,2021,22404
4011,2021,23416
4012,2021,19361
5111,2021,27851
5112,2021,18829
5113,2021,22157
5114,2021,23038
5116,2021,22414
5117,2021,24792
5119,2021,20413
5120,2021,23340
5122,2021,24654
5124,2021,22131
5154,2021,22366
5158,2021,27075
5162,2021,26768
5166,2021,25027
5170,2021,23990
5314,2021,24605
5315,2021,24513
5316,2021,23534
5334,2021,22076
5358,2021,22857
5362,2021,24503
5366,2021,23265
5370,2021,22287
5374,2021,24481
5378,2021,27984
5382,2021,25615
5512,2021,22281
5513,2021,17924
5515,2021,24314
5554,2021,24324
5558,2021,25504
5562,2021,22275
5566,2021,24169
5570,2021,24890
5711,2021,23045
5754,2021,26471
5758,2021,24444
5762,2021,23814
5766,2021,24013
5770,2021,24202
5774,2021,23305
5911,2021,21765
5913,2021,21004
5914,2021,20862
5915,2021,20153
5916,2021,19243
5954,2021,25642
5958,2021,25846
5962,2021,25296
5966,2021,27529
5970,2021,25272
5974,2021,24403
5978,2021,22982
6411,2021,24155
6412,2021,25271
6413,2021,20302
6414,2021,25935
6431,2021,26018
6432,2021,26337
6433,2021,23317
6434,2021,33567
6435,2021,25580
6436,2021,29819
6437,2021,23455
6438,2021,25869
6439,2021,27244
6440,2021,25702
6531,2021,22155
6532,2021,24007
6533,2021,24182
6534,2021,22713
6535,2021,23412
6611,2021,21382
6631,2021,24077
6632,2021,23210
6633,2021,24157
6634,2021,23438
6635,2021,23685
6636,2021,22205
7111,2021,22629
7131,2021,25060
7132,2021,23433
7133,2021,23559
7134,2021,22510
7135,2021,23821
7137,2021,23903
7138,2021,24299
7140,2021,25155
7141,2021,23593
7143,2021,25259
7211,2021,22947
7231,2021,24128
7232,2021,23517
7233,2021,23793
7235,2021,25166
7311,2021,23467
7312,2021,20937
7313,2021,23193
7314,2021,20777
7315,2021,24034
7316,2021,27871
7317,2021,21301
7318,2021,25949
7319,2021,23244
7320,2021,22146
7331,2021,24605
7332,2021,28171
7333,2021,23588
7334,2021,25227
7335,2021,23023
7336,2021,23253
7337,2021,25889
7338,2021,28438
7339,2021,27242
7340,2021,24861
8111,2021,26888
8115,2021,27338
8116,2021,27106
8117,2021,25798
8118,2021,27603
8119,2021,26685
8121,2021,29560
8125,2021,26238
8126,2021,26137
8127,2021,24984
8128,2021,24741
8135,2021,24476
8136,2021,26158
8211,2021,31761
8212,2021,23832
8215,2021,25606
8216,2021,25328
8221,2021,24627
8222,2021,22997
8225,2021,23981
8226,2021,26909
8231,2021,23814
8235,2021,25594
8236,2021,27253
8237,2021,26207
8311,2021,23014
8315,2021,26122
8316,2021,25074
8317,2021,24956
8325,2021,26694
8326,2021,26073
8327,2021,27221
8335,2021,25969
8336,2021,27843
8337,2021,25980
8415,2021,26034
8416,2021,24797
8417,2021,26578
8421,2021,27106
8425,2021,25389
8426,2021,25827
8435,2021,27911
8436,2021,25446
8437,2021,24393
9161,2021,25585
9162,2021,34036
9163,2021,24234
9171,2021,24869
9172,2021,24636
9173,2021,27866
9174,2021,27294
9175,2021,29298
9176,2021,25952
9177,2021,26835
9178,2021,26097
9179,2021,28257
9180,2021,26652
9181,2021,27837
9182,2021,32044
9183,2021,24987
9184,2021,33720
9185,2021,25020
9186,2021,26836
9187,2021,26866
9188,2021,37515
9189,2021,26056
9190,2021,26932
9261,2021,26774
9262,2021,22572
9263,2021,24538
9271,2021,25041
9272,2021,23644
9273,2021,25083
9274,2021,25456
9275,2021,23914
9276,2021,23738
9277,2021,24874
9278,2021,24755
9279,2021,25836
9361,2021,24124
9362,2021,24741
9363,2021,23361
9371,2021,24750
9372,2021,23975
9373,2021,25308
9374,2021,23667
9375,2021,25608
9376,2021,23988
9377,2021,24029
9461,2021,24242
9462,2021,22885
9463,2021,26200
9464,2021,21992
9471,2021,24444
9472,2021,24141
9473,2021,24703
9474,2021,25894
9475,2021,23470
9476,2021,24429
9477,2021,25424
9478,2021,23966
9479,2021,25569
9561,2021,23278
9562,2021,26299
9563,2021,24673
9564,2021,24057
9565,2021,27909
9571,2021,24786
9572,2021,28871
9573,2021,26995
9574,2021,27317
9575,2021,24433
9576,2021,26067
9577,2021,23978
9661,2021,25816
9662,2021,23217
9663,2021,25186
9671,2021,26135
9672,2021,24928
9673,2021,24574
9674,2021,23936
9675,2021,24699
9676,2021,24607
9677,2021,25154
9678,2021,24229
9679,2021,25275
9761,2021,21936
9762,2021,24712
9763,2021,23996
9764,2021,27105
9771,2021,26908
9772,2021,26064
9773,2021,25935
9774,2021,25671
9775,2021,25678
9776,2021,26829
9777,2021,25214
9778,2021,26036
9779,2021,26361
9780,2021,26326
10041,2021,21856
10042,2021,20448
10043,2021,21590
10044,2021,22869
10045,2021,24123
10046,2021,23820
11000,2021,22658
12051,2021,20900
12052,2021,21673
12053,2021,20627
12054,2021,23049
12060,2021,23172
12061,2021,23446
12062,2021,21637
12063,2021,23095
12064,2021,23062
12065,2021,23922
12066,2021,22436
12067,2021,23211
12068,2021,21588
12069,2021,25540
12070,2021,21872
12071,2021,22928
12072,2021,22621
12073,2021,21246
13003,2021,21142
13004,2021,21821
13071,2021,21700
13072,2021,22900
13073,2021,21902
13074,2021,22145
13075,2021,20751
13076,2021,22838
14511,2021,21998
14521,2021,22088
14522,2021,22317
14523,2021,22171
14524,2021,22837
14612,2021,22009
14625,2021,22530
14626,2021,21037
14627,2021,23184
14628,2021,22701
14713,2021,20545
14729,2021,23549
14730,2021,22809
15001,2021,22346
15002,2021,19846
15003,2021,20947
15081,2021,22510
15082,2021,21997
15083,2021,22924
15084,2021,21778
15085,2021,22206
15086,2021,22854
15087,2021,21295
15088,2021,22812
15089,2021,21189
15090,2021,21358
15091,2021,22479
16051,2021,21236
16052,2021,21602
16053,2021,21473
16054,2021,23868
16055,2021,20987
16056,2021,21190
16061,2021,22135
16062,2021,21202
16063,2021,22591
16064,2021,21028
16065,2021,20747
16066,2021,22584
16067,2021,21524
16068,2021,21529
16069,2021,22608
16070,2021,21278
16071,2021,21808
16072,2021,22735
16073,2021,22207
16074,2021,22157
16075,2021,21835
16076,2021,22561
16077,2021,22159
