county,year,Arbeitslosenquote_inkar
7320,2004,11.11
7320,2005,13.43
7320,2006,11.55
7320,2007,9.39
7320,2008,8.22
7320,2009,8.81
7320,2010,8.39
7320,2011,7.4
7320,2012,7.39
7320,2013,7.9
7320,2014,7.79
7320,2015,7.52
7320,2016,7.13
7320,2017,6.94
7320,2018,5.58
7320,2019,5.88
7320,2020,6.67
7320,1995,
7320,1996,
7320,1997,
7331,1998,7.61
7331,1999,7.17
7331,2000,6.56
7331,2001,6.24
7331,2002,6.33
7331,2003,6.96
7331,2004,7.07
7331,2005,8.42
7331,2006,7.91
7331,2007,5.95
7331,2008,4.8
7331,2009,5.32
7331,2010,4.93
7331,2011,4.4
7331,2012,4.53
7331,2013,4.6
7331,2014,4.44
7331,2015,4.28
7331,2016,4.28
7331,2017,4.02
7331,2018,3.71
7331,2019,3.63
7331,2020,4.41
7331,1995,
7331,1996,
7331,1997,
7332,1998,6.8
7332,1999,6.43
7332,2000,5.67
7332,2001,5.34
7332,2002,5.77
7332,2003,5.9
7332,2004,5.74
7332,2005,6.37
7332,2006,5.99
7332,2007,4.75
7332,2008,3.83
7332,2009,4.34
7332,2010,4.39
7332,2011,3.91
7332,2012,4.06
7332,2013,4.3
7332,2014,4.1
7332,2015,4.04
7332,2016,3.95
7332,2017,3.91
7332,2018,3.57
7332,2019,3.52
7332,2020,4.35
7332,1995,
7332,1996,
7332,1997,
7333,1998,10.48
7333,1999,9.74
7333,2000,8.94
7333,2001,8.43
7333,2002,8.96
7333,2003,8.57
7333,2004,8.2
7333,2005,9.72
7333,2006,8.6
7333,2007,6.99
7333,2008,5.51
7333,2009,6.25
7333,2010,5.79
7333,2011,5.25
7333,2012,5.34
7333,2013,5.8
7333,2014,5.47
7333,2015,5.33
7333,2016,5.2
7333,2017,5.03
7333,2018,4.54
7333,2019,4.65
7333,2020,5.65
7333,1995,
7333,1996,
7333,1997,
7334,1998,8.96
7334,1999,8
7334,2000,6.65
7334,2001,6.14
7334,2002,6.58
7334,2003,7.16
7334,2004,7
7334,2005,7.28
7334,2006,6.56
7334,2007,5.11
7334,2008,4.18
7334,2009,5.3
7334,2010,5.06
7334,2011,4.4
7334,2012,4.42
7334,2013,4.6
7334,2014,4.5
7334,2015,4.37
7334,2016,4.17
7334,2017,4.11
7334,2018,3.77
7334,2019,3.8
7334,2020,4.5
7334,1995,
7334,1996,
7334,1997,
7335,1998,10.2
7335,1999,9.17
7335,2000,8.28
7335,2001,7.44
7335,2002,7.53
7335,2003,7.73
7335,2004,7.47
7335,2005,8.44
7335,2006,7.55
7335,2007,6.36
7335,2008,5.66
7335,2009,6.1
7335,2010,5.82
7335,2011,5.32
7335,2012,5.37
7335,2013,5.8
7335,2014,5.66
7335,2015,5.34
7335,2016,5.46
7335,2017,5.17
7335,2018,4.72
7335,2019,4.78
7335,2020,5.46
7335,1995,
7335,1996,
7335,1997,
7336,1998,10.97
7336,1999,9.69
7336,2000,8.64
7336,2001,8.13
7336,2002,8.05
7336,2003,8.26
7336,2004,8.2
7336,2005,9.46
7336,2006,8.89
7336,2007,7.63
7336,2008,6.01
7336,2009,6.44
7336,2010,5.79
7336,2011,5.09
7336,2012,5.12
7336,2013,5.1
7336,2014,4.88
7336,2015,4.68
7336,2016,4.57
7336,2017,4.54
7336,2018,4.4
7336,2019,4.21
7336,2020,4.75
7336,1995,
7336,1996,
7336,1997,
7337,1998,7.25
7337,1999,6.91
7337,2000,6.14
7337,2001,5.8
7337,2002,6.07
7337,2003,6.45
7337,2004,6.01
7337,2005,6.3
7337,2006,5.79
7337,2007,5.04
7337,2008,4.21
7337,2009,4.47
7337,2010,4.2
7337,2011,3.96
7337,2012,3.88
7337,2013,4.1
7337,2014,4.11
7337,2015,4.01
7337,2016,4.09
7337,2017,4.08
7337,2018,3.73
7337,2019,3.54
7337,2020,4.36
7337,1995,
7337,1996,
7337,1997,
7338,1998,6
7338,1999,5.62
7338,2000,5.12
7338,2001,4.56
7338,2002,4.9
7338,2003,5.12
7338,2004,5.28
7338,2005,5.88
7338,2006,5.57
7338,2007,4.42
7338,2008,3.93
7338,2009,4.15
7338,2010,3.76
7338,2011,3.57
7338,2012,3.57
7338,2013,3.7
7338,2014,3.63
7338,2015,3.42
7338,2016,3.49
7338,2017,3.51
7338,2018,3.3
7338,2019,3.44
7338,2020,4.21
7338,1995,
7338,1996,
7338,1997,
7339,1998,6.36
7339,1999,6.03
7339,2000,5.4
7339,2001,5.09
7339,2002,5.55
7339,2003,6.2
7339,2004,6.08
7339,2005,6.78
7339,2006,6.16
7339,2007,5.03
7339,2008,4.37
7339,2009,4.61
7339,2010,4.49
7339,2011,4.19
7339,2012,4.17
7339,2013,4.3
7339,2014,4.14
7339,2015,3.8
7339,2016,3.84
7339,2017,3.64
7339,2018,3.39
7339,2019,3.4
7339,2020,4.18
7339,1995,
7339,1996,
7339,1997,
7340,1998,10.04
7340,1999,9.44
7340,2000,8.46
7340,2001,7.61
7340,2002,7.65
7340,2003,8.84
7340,2004,8.7
7340,2005,9.3
7340,2006,7.19
7340,2007,5.76
7340,2008,5.17
7340,2009,5.52
7340,2010,5.44
7340,2011,5
7340,2012,4.59
7340,2013,4.9
7340,2014,4.71
7340,2015,4.46
7340,2016,4.45
7340,2017,4.46
7340,2018,3.87
7340,2019,3.67
7340,2020,4.14
7340,1995,
7340,1996,
7340,1997,
8111,1998,8.16
8111,1999,7.32
8111,2000,6.18
8111,2001,5.64
8111,2002,6.2
8111,2003,7.06
8111,2004,7.2
8111,2005,9.88
8111,2006,8.26
8111,2007,6.56
8111,2008,5.33
8111,2009,6.44
8111,2010,6.38
8111,2011,5.65
8111,2012,5.57
8111,2013,5.9
8111,2014,5.68
8111,2015,5.52
8111,2016,5.3
8111,2017,4.67
8111,2018,4.21
8111,2019,4.06
8111,2020,5.33
8111,1995,
8111,1996,
8111,1997,
8115,1998,7.34
8115,1999,6.51
8115,2000,5.25
8115,2001,4.53
8115,2002,4.76
8115,2003,5.51
8115,2004,5.54
8115,2005,6.2
8115,2006,6.03
8115,2007,4.83
8115,2008,3.96
8115,2009,4.53
8115,2010,4.41
8115,2011,3.63
8115,2012,3.58
8115,2013,3.8
8115,2014,3.5
8115,2015,3.32
8115,2016,3.19
8115,2017,3.05
8115,2018,2.77
8115,2019,2.79
8115,2020,3.7
8115,1995,
8115,1996,
8115,1997,
8116,1998,5.71
8116,1999,5.11
8116,2000,4.13
8116,2001,3.65
8116,2002,4.13
8116,2003,4.72
8116,2004,4.8
8116,2005,5.63
8116,2006,5.17
8116,2007,4.12
8116,2008,3.45
8116,2009,4.55
8116,2010,4.68
8116,2011,4.01
8116,2012,3.65
8116,2013,3.6
8116,2014,3.48
8116,2015,3.4
8116,2016,3.54
8116,2017,3.42
8116,2018,3.13
8116,2019,3.18
8116,2020,4.08
8116,1995,
8116,1996,
8116,1997,
8117,1998,6.51
8117,1999,5.76
8117,2000,4.7
8117,2001,4.14
8117,2002,4.77
8117,2003,5.53
8117,2004,6.1
8117,2005,6.98
8117,2006,6.27
8117,2007,4.98
8117,2008,3.96
8117,2009,5.44
8117,2010,5.7
8117,2011,4.41
8117,2012,4.08
8117,2013,4.2
8117,2014,4.09
8117,2015,3.79
8117,2016,3.97
8117,2017,3.73
8117,2018,3.4
8117,2019,3.54
8117,2020,4.77
8117,1995,
8117,1996,
8117,1997,
8118,1998,5.84
8118,1999,5.39
8118,2000,4.42
8118,2001,3.89
8118,2002,4.28
8118,2003,4.93
8118,2004,4.84
8118,2005,5.47
8118,2006,5.15
8118,2007,4.23
8118,2008,3.66
8118,2009,4.79
8118,2010,4.67
8118,2011,3.89
8118,2012,3.74
8118,2013,3.9
8118,2014,3.72
8118,2015,3.51
8118,2016,3.47
8118,2017,3.33
8118,2018,2.96
8118,2019,2.83
8118,2020,3.55
8118,1995,
8118,1996,
8118,1997,
8119,1998,6.17
8119,1999,5.54
8119,2000,4.53
8119,2001,4.11
8119,2002,4.73
8119,2003,5.22
8119,2004,5.31
8119,2005,6.27
8119,2006,5.91
8119,2007,4.61
8119,2008,3.84
8119,2009,4.7
8119,2010,4.71
8119,2011,4.12
8119,2012,3.82
8119,2013,3.9
8119,2014,3.88
8119,2015,3.68
8119,2016,3.61
8119,2017,3.36
8119,2018,2.99
8119,2019,3.09
8119,2020,4.28
8119,1995,
8119,1996,
8119,1997,
8121,1998,9.81
8121,1999,9.11
8121,2000,7.7
8121,2001,6.97
8121,2002,7.78
8121,2003,8.91
8121,2004,9.3
8121,2005,10.85
8121,2006,8.89
8121,2007,6.97
8121,2008,5.97
8121,2009,7.96
8121,2010,7.63
8121,2011,6.11
8121,2012,6.01
8121,2013,6.6
8121,2014,6.26
8121,2015,5.98
8121,2016,5.73
8121,2017,5.21
8121,2018,4.91
8121,2019,4.72
8121,2020,6.03
8121,1995,
8121,1996,
8121,1997,
8125,1998,6.74
8125,1999,6.14
8125,2000,4.82
8125,2001,4.42
8125,2002,4.86
8125,2003,5.73
8125,2004,5.69
8125,2005,6.38
8125,2006,5.94
8125,2007,4.74
8125,2008,3.92
8125,2009,4.88
8125,2010,4.6
8125,2011,3.71
8125,2012,3.51
8125,2013,3.8
8125,2014,3.54
8125,2015,3.42
8125,2016,3.45
8125,2017,3.21
8125,2018,2.97
8125,2019,2.83
8125,2020,3.7
8125,1995,
8125,1996,
8125,1997,
8126,1998,5.85
8126,1999,5.23
8126,2000,4.2
8126,2001,4.13
8126,2002,4.93
8126,2003,5.73
8126,2004,5.77
8126,2005,5.98
8126,2006,5.2
8126,2007,3.56
8126,2008,3.23
8126,2009,4.58
8126,2010,3.9
8126,2011,2.79
8126,2012,2.94
8126,2013,3
8126,2014,2.97
8126,2015,2.98
8126,2016,3.03
8126,2017,2.62
8126,2018,2.32
8126,2019,2.36
8126,2020,3.16
8126,1995,
8126,1996,
8126,1997,
8127,1998,6.4
8127,1999,5.67
8127,2000,4.77
8127,2001,4.59
8127,2002,5.4
8127,2003,6.25
8127,2004,5.96
8127,2005,6.15
8127,2006,5.61
8127,2007,3.99
8127,2008,3.29
8127,2009,4.43
8127,2010,4.04
8127,2011,3.34
8127,2012,3.25
8127,2013,3.4
8127,2014,3.54
8127,2015,3.49
8127,2016,3.41
8127,2017,3.09
8127,2018,2.77
8127,2019,2.71
8127,2020,3.35
8127,1995,
8127,1996,
8127,1997,
8128,1998,6.6
8128,1999,6.07
8128,2000,5.17
8128,2001,4.59
8128,2002,5.46
8128,2003,6.23
8128,2004,6.37
8128,2005,6.95
8128,2006,5.89
8128,2007,4.8
8128,2008,3.99
8128,2009,4.65
8128,2010,3.94
8128,2011,3.58
8128,2012,3.36
8128,2013,3.6
8128,2014,3.46
8128,2015,3.26
8128,2016,3.25
8128,2017,2.95
8128,2018,2.64
8128,2019,2.58
8128,2020,3.51
8128,1995,
8128,1996,
8128,1997,
8135,1998,8.17
8135,1999,7.61
8135,2000,6.12
8135,2001,5.77
8135,2002,6.35
8135,2003,7.55
8135,2004,8.22
8135,2005,8.51
8135,2006,7.89
8135,2007,5.77
8135,2008,4.31
8135,2009,5.52
8135,2010,5.64
8135,2011,5.1
8135,2012,4.76
8135,2013,5.2
8135,2014,5.39
8135,2015,5.33
8135,2016,5.35
8135,2017,4.66
8135,2018,3.78
8135,2019,3.8
8135,2020,4.89
8135,1995,
8135,1996,
8135,1997,
8136,1998,7.73
8136,1999,7.13
8136,2000,5.9
8136,2001,5.53
8136,2002,5.97
8136,2003,6.67
8136,2004,6.73
8136,2005,7.06
8136,2006,6.15
8136,2007,4.79
8136,2008,3.74
8136,2009,5.03
8136,2010,5.02
8136,2011,3.94
8136,2012,3.72
8136,2013,3.6
8136,2014,3.52
8136,2015,3.54
8136,2016,3.49
8136,2017,3.05
8136,2018,2.71
8136,2019,2.82
8136,2020,3.66
8136,1995,
8136,1996,
8136,1997,
8211,1998,6.54
8211,1999,6.27
8211,2000,5.52
8211,2001,5.22
8211,2002,5.86
8211,2003,6.71
8211,2004,6.8
8211,2005,9.61
8211,2006,8.45
8211,2007,6.44
8211,2008,6.13
8211,2009,6.91
8211,2010,6.76
8211,2011,5.96
8211,2012,5.46
8211,2013,5.6
8211,2014,5.6
8211,2015,5.71
8211,2016,5.57
8211,2017,5.12
8211,2018,4.75
8211,2019,4.32
8211,2020,5.59
8211,1995,
8211,1996,
8211,1997,
8212,1998,9.28
8212,1999,8.48
8212,2000,7.09
8212,2001,6.6
8212,2002,7.16
8212,2003,8.23
8212,2004,8.38
8212,2005,8.94
8212,2006,8.66
8212,2007,7.2
8212,2008,6.36
8212,2009,6.58
8212,2010,6.29
8212,2011,5.82
8212,2012,5.63
8212,2013,5.6
8212,2014,5.52
8212,2015,5.5
8212,2016,5.06
8212,2017,4.52
8212,2018,4.12
8212,2019,3.9
8212,2020,4.93
8212,1995,
8212,1996,
8212,1997,
8215,1998,6.4
8215,1999,5.87
8215,2000,4.9
8215,2001,4.42
8215,2002,4.93
8215,2003,5.62
8215,2004,5.72
8215,2005,6.24
8215,2006,5.58
8215,2007,4.58
8215,2008,3.62
8215,2009,4.2
8215,2010,4.05
8215,2011,3.24
8215,2012,3.18
8215,2013,3.2
8215,2014,3.29
8215,2015,3.19
8215,2016,3.21
8215,2017,3.1
8215,2018,2.82
8215,2019,2.78
8215,2020,3.61
8215,1995,
8215,1996,
8215,1997,
8216,1998,6.94
8216,1999,6.31
8216,2000,5.01
8216,2001,4.5
8216,2002,4.93
8216,2003,5.39
8216,2004,5.34
8216,2005,5.96
8216,2006,5.6
8216,2007,4.11
8216,2008,3.48
8216,2009,4.48
8216,2010,4.34
8216,2011,3.54
8216,2012,3.52
8216,2013,3.6
8216,2014,3.51
8216,2015,3.39
8216,2016,3.4
8216,2017,2.96
8216,2018,2.77
8216,2019,2.86
8216,2020,3.79
8216,1995,
8216,1996,
8216,1997,
8221,1998,7.87
8221,1999,7.68
8221,2000,6.55
8221,2001,5.72
8221,2002,5.94
8221,2003,6.71
8221,2004,7.23
8221,2005,8.37
8221,2006,8.23
8221,2007,6.74
8221,2008,6.02
8221,2009,6.31
8221,2010,6.25
8221,2011,5.33
8221,2012,5.34
8221,2013,5.3
8221,2014,5.38
8221,2015,5.24
8221,2016,4.68
8221,2017,4.36
8221,2018,3.97
8221,2019,4.04
8221,2020,5.04
8221,1995,
8221,1996,
8221,1997,
8222,1998,12.22
8222,1999,11.68
8222,2000,10.44
8222,2001,9.8
8222,2002,10.03
8222,2003,10.73
8222,2004,10.69
8222,2005,12.69
8222,2006,10.86
8222,2007,8.4
8222,2008,7.54
8222,2009,8.59
8222,2010,7.44
8222,2011,6.67
8222,2012,6.1
8222,2013,6
8222,2014,6.06
8222,2015,6
8222,2016,5.7
8222,2017,5.41
8222,2018,4.9
8222,2019,5.33
8222,2020,7.15
8222,1995,
8222,1996,
8222,1997,
8225,1998,7.15
8225,1999,6.46
8225,2000,5.39
8225,2001,5.11
8225,2002,5.65
8225,2003,6.68
8225,2004,6.87
8225,2005,7.45
8225,2006,6.53
8225,2007,4.98
8225,2008,4.28
8225,2009,5.24
8225,2010,4.9
8225,2011,4.15
8225,2012,3.94
8225,2013,4
8225,2014,3.92
8225,2015,3.85
8225,2016,3.75
8225,2017,3.59
8225,2018,3.17
8225,2019,3.05
8225,2020,3.8
8225,1995,
8225,1996,
8225,1997,
8226,1998,7.24
8226,1999,7.01
8226,2000,6.02
8226,2001,5.53
8226,2002,5.83
8226,2003,6.33
8226,2004,6.5
8226,2005,7.17
8226,2006,6.35
8226,2007,4.7
8226,2008,4.15
8226,2009,4.63
8226,2010,4.42
8226,2011,3.73
8226,2012,4.1
8226,2013,4.4
8226,2014,4.47
8226,2015,4.44
8226,2016,4.26
8226,2017,3.99
8226,2018,3.69
8226,2019,3.48
8226,2020,4.28
8226,1995,
8226,1996,
8226,1997,
8231,1998,9.88
8231,1999,9.11
8231,2000,7.49
8231,2001,7.15
8231,2002,8.44
8231,2003,9.82
8231,2004,9.89
8231,2005,10.8
8231,2006,10.95
8231,2007,8.12
8231,2008,7.22
8231,2009,9.93
8231,2010,9.07
8231,2011,7.95
8231,2012,7.73
8231,2013,8
8231,2014,7.65
8231,2015,7.35
8231,2016,7.2
8231,2017,6.25
8231,2018,5.68
8231,2019,5.56
8231,2020,7.25
8231,1995,
8231,1996,
8231,1997,
8235,1998,5.71
8235,1999,5.05
8235,2000,4.01
8235,2001,3.77
8235,2002,4.29
8235,2003,5.05
8235,2004,5.33
8235,2005,6.16
8235,2006,6.14
8235,2007,4.7
8235,2008,3.86
8235,2009,4.83
8235,2010,4.49
8235,2011,3.89
8235,2012,3.79
8235,2013,4.2
8235,2014,4.08
8235,2015,3.9
8235,2016,3.61
8235,2017,3.26
8235,2018,2.81
8235,2019,2.86
8235,2020,3.69
8235,1995,
8235,1996,
8235,1997,
8236,1998,5.98
8236,1999,5.52
8236,2000,4.74
8236,2001,4.31
8236,2002,4.65
8236,2003,5.5
8236,2004,5.32
8236,2005,5.56
8236,2006,5.07
8236,2007,3.67
8236,2008,3.03
8236,2009,4.36
8236,2010,3.91
8236,2011,2.89
8236,2012,2.68
8236,2013,2.8
8236,2014,2.81
8236,2015,2.84
8236,2016,2.77
8236,2017,2.65
8236,2018,2.29
8236,2019,2.32
8236,2020,3.33
8236,1995,
8236,1996,
8236,1997,
8237,1998,5.61
8237,1999,5.22
8237,2000,4.14
8237,2001,4
8237,2002,4.67
8237,2003,5.47
8237,2004,5.59
8237,2005,6.41
8237,2006,6.27
8237,2007,4.35
8237,2008,3.79
8237,2009,4.82
8237,2010,4.39
8237,2011,3.74
8237,2012,3.89
8237,2013,4.1
8237,2014,3.73
8237,2015,3.38
8237,2016,3.36
8237,2017,3.08
8237,2018,2.75
8237,2019,2.75
8237,2020,3.81
8237,1995,
8237,1996,
8237,1997,
8311,1998,9.69
8311,1999,9.22
8311,2000,8.17
8311,2001,7.54
8311,2002,7.66
8311,2003,8.12
8311,2004,7.8
8311,2005,9.24
8311,2006,9.19
8311,2007,7.83
8311,2008,7.05
8311,2009,6.84
8311,2010,6.36
8311,2011,6.19
8311,2012,5.93
8311,2013,6
8311,2014,6.04
8311,2015,6.03
8311,2016,5.85
8311,2017,5.3
8311,2018,4.92
8311,2019,4.89
8311,2020,5.68
8311,1995,
8311,1996,
8311,1997,
8315,1998,5.99
8315,1999,5.53
8315,2000,4.7
8315,2001,4.36
8315,2002,4.74
8315,2003,5.13
8315,2004,5
8315,2005,5.63
8315,2006,5.06
8315,2007,4.12
8315,2008,3.85
8315,2009,4.29
8315,2010,3.99
8315,2011,3.5
8315,2012,3.32
8315,2013,3.4
8315,2014,3.4
8315,2015,3.32
8315,2016,3.23
8315,2017,3.01
8315,2018,2.78
8315,2019,2.7
8315,2020,3.35
8315,1995,
8315,1996,
8315,1997,
8316,1998,6.24
8316,1999,5.71
8316,2000,4.78
8316,2001,4.62
8316,2002,5.3
8316,2003,5.86
8316,2004,5.83
8316,2005,5.68
8316,2006,4.96
8316,2007,3.81
8316,2008,3.3
8316,2009,3.89
8316,2010,3.56
8316,2011,3.17
8316,2012,2.99
8316,2013,3.2
8316,2014,3.26
8316,2015,3.14
8316,2016,3
8316,2017,2.73
8316,2018,2.55
8316,2019,2.53
8316,2020,3.22
8316,1995,
8316,1996,
8316,1997,
8317,1998,6.87
8317,1999,6.19
8317,2000,4.84
8317,2001,4.38
8317,2002,5.14
8317,2003,5.97
8317,2004,6.07
8317,2005,6.9
8317,2006,6.19
8317,2007,4.7
8317,2008,3.67
8317,2009,4.76
8317,2010,4.47
8317,2011,3.61
8317,2012,3.62
8317,2013,3.7
8317,2014,3.62
8317,2015,3.42
8317,2016,3.37
8317,2017,3.19
8317,2018,2.95
8317,2019,2.94
8317,2020,3.65
8317,1995,
8317,1996,
8317,1997,
8325,1998,6.12
8325,1999,5.37
8325,2000,4.35
8325,2001,3.94
8325,2002,4.72
8325,2003,5.45
8325,2004,5.3
8325,2005,5.84
8325,2006,5.42
8325,2007,3.95
8325,2008,3.34
8325,2009,4.89
8325,2010,4.26
8325,2011,3.02
8325,2012,3.06
8325,2013,3.3
8325,2014,2.91
8325,2015,2.88
8325,2016,3.01
8325,2017,2.58
8325,2018,2.19
8325,2019,2.32
8325,2020,3.37
8325,1995,
8325,1996,
8325,1997,
8326,1998,6.76
8326,1999,5.88
8326,2000,4.78
8326,2001,4.26
8326,2002,5.38
8326,2003,6.55
8326,2004,6.73
8326,2005,7.14
8326,2006,6.24
8326,2007,4.68
8326,2008,3.85
8326,2009,5.73
8326,2010,4.99
8326,2011,3.71
8326,2012,3.57
8326,2013,3.9
8326,2014,3.68
8326,2015,3.57
8326,2016,3.59
8326,2017,3.13
8326,2018,2.78
8326,2019,2.98
8326,2020,4.45
8326,1995,
8326,1996,
8326,1997,
8327,1998,6.76
8327,1999,5.99
8327,2000,4.95
8327,2001,4.36
8327,2002,4.85
8327,2003,5.63
8327,2004,5.69
8327,2005,6.17
8327,2006,5.12
8327,2007,3.97
8327,2008,3.26
8327,2009,4.87
8327,2010,4.74
8327,2011,3.23
8327,2012,2.84
8327,2013,3.1
8327,2014,2.84
8327,2015,2.75
8327,2016,2.8
8327,2017,2.73
8327,2018,2.46
8327,2019,2.7
8327,2020,3.84
8327,1995,
8327,1996,
8327,1997,
8335,1998,8
8335,1999,7.46
8335,2000,6.38
8335,2001,5.83
8335,2002,6.46
8335,2003,7
8335,2004,6.68
8335,2005,7.11
8335,2006,6.31
8335,2007,5.13
8335,2008,4.53
8335,2009,5.32
8335,2010,5.27
8335,2011,4.44
8335,2012,4.24
8335,2013,4.3
8335,2014,4.16
8335,2015,3.98
8335,2016,3.76
8335,2017,3.44
8335,2018,3.14
8335,2019,3.1
8335,2020,4.21
8335,1995,
8335,1996,
8335,1997,
8336,1998,7.91
8336,1999,7.52
8336,2000,6.38
8336,2001,5.45
8336,2002,5.48
8336,2003,5.74
8336,2004,5.71
8336,2005,6.66
8336,2006,6.03
8336,2007,5.05
8336,2008,4.33
8336,2009,4.84
8336,2010,4.55
8336,2011,4.06
8336,2012,3.72
8336,2013,3.7
8336,2014,3.46
8336,2015,3.3
8336,2016,3.28
8336,2017,3.19
8336,2018,3.13
8336,2019,3.41
8336,2020,4.61
8336,1995,
8336,1996,
8336,1997,
8337,1998,8.14
8337,1999,7.73
8337,2000,6.18
8337,2001,5.46
8337,2002,5.21
8337,2003,5.48
8337,2004,5.51
8337,2005,6.29
8337,2006,5.68
8337,2007,4.6
8337,2008,3.88
8337,2009,4.38
8337,2010,4.12
8337,2011,3.31
8337,2012,3.09
8337,2013,3.1
8337,2014,3.04
8337,2015,2.89
8337,2016,3.15
8337,2017,3.16
8337,2018,2.83
8337,2019,2.95
8337,2020,3.89
8337,1995,
8337,1996,
8337,1997,
8415,1998,6.82
8415,1999,5.9
8415,2000,4.79
8415,2001,4.35
8415,2002,4.7
8415,2003,5.38
8415,2004,5.4
8415,2005,5.83
8415,2006,5.41
8415,2007,4.28
8415,2008,3.65
8415,2009,4.88
8415,2010,4.77
8415,2011,4.07
8415,2012,3.84
8415,2013,4
8415,2014,3.79
8415,2015,3.69
8415,2016,3.83
8415,2017,3.51
8415,2018,3.19
8415,2019,3.26
8415,2020,4.28
8415,1995,
8415,1996,
8415,1997,
8416,1998,7.05
8416,1999,6.31
8416,2000,5.19
8416,2001,4.88
8416,2002,5.17
8416,2003,5.95
8416,2004,5.89
8416,2005,6.25
8416,2006,6.24
8416,2007,4.97
8416,2008,3.9
8416,2009,4.52
8416,2010,4.6
8416,2011,3.79
8416,2012,3.27
8416,2013,3.4
8416,2014,3.25
8416,2015,3.22
8416,2016,3.18
8416,2017,2.93
8416,2018,2.74
8416,2019,2.62
8416,2020,3.31
8416,1995,
8416,1996,
8416,1997,
8417,1998,7.71
8417,1999,6.69
8417,2000,5.66
8417,2001,5.24
8417,2002,5.68
8417,2003,6.83
8417,2004,7.05
8417,2005,8.1
8417,2006,7.51
8417,2007,5.86
8417,2008,4.58
8417,2009,5.73
8417,2010,5.45
8417,2011,4.31
8417,2012,4.22
8417,2013,4.3
8417,2014,4.15
8417,2015,3.82
8417,2016,3.61
8417,2017,3.38
8417,2018,3.12
8417,2019,3.18
8417,2020,4.05
8417,1995,
8417,1996,
8417,1997,
8421,1998,8.09
8421,1999,7.45
8421,2000,6.08
8421,2001,5.76
8421,2002,6.71
8421,2003,7.47
8421,2004,7.9
8421,2005,9.9
8421,2006,8.25
8421,2007,5.92
8421,2008,4.8
8421,2009,5.81
8421,2010,5.4
8421,2011,4.47
8421,2012,4.72
8421,2013,5
8421,2014,4.71
8421,2015,4.51
8421,2016,4.29
8421,2017,3.77
8421,2018,3.32
8421,2019,3.33
8421,2020,4.24
8421,1995,
8421,1996,
8421,1997,
8425,1998,5.56
8425,1999,5.23
8425,2000,4.46
8425,2001,4.19
8425,2002,4.81
8425,2003,5.36
8425,2004,5.38
8425,2005,6.23
8425,2006,4.94
8425,2007,3.46
8425,2008,2.74
8425,2009,3.89
8425,2010,3.63
8425,2011,2.86
8425,2012,2.97
8425,2013,3.1
8425,2014,2.78
8425,2015,2.75
8425,2016,2.94
8425,2017,2.67
8425,2018,2.26
8425,2019,2.3
8425,2020,3.09
8425,1995,
8425,1996,
8425,1997,
8426,1998,5.17
8426,1999,4.78
8426,2000,3.88
8426,2001,3.75
8426,2002,4.25
8426,2003,4.96
8426,2004,4.93
8426,2005,5.61
8426,2006,4.16
8426,2007,3.05
8426,2008,2.34
8426,2009,3.53
8426,2010,3.37
8426,2011,2.54
8426,2012,2.56
8426,2013,2.8
8426,2014,2.6
8426,2015,2.49
8426,2016,2.52
8426,2017,2.4
8426,2018,2.05
8426,2019,1.96
8426,2020,2.68
8426,1995,
8426,1996,
8426,1997,
8435,1998,6.23
8435,1999,5.67
8435,2000,4.75
8435,2001,4.48
8435,2002,4.95
8435,2003,5.42
8435,2004,5.24
8435,2005,5.72
8435,2006,4.74
8435,2007,3.77
8435,2008,3.41
8435,2009,4.02
8435,2010,3.86
8435,2011,3.18
8435,2012,2.78
8435,2013,2.8
8435,2014,2.84
8435,2015,2.9
8435,2016,2.84
8435,2017,2.8
8435,2018,2.5
8435,2019,2.33
8435,2020,3.12
8435,1995,
8435,1996,
8435,1997,
8436,1998,5.35
8436,1999,5.01
8436,2000,4.17
8436,2001,3.96
8436,2002,4.55
8436,2003,5.03
8436,2004,4.94
8436,2005,5.41
8436,2006,4.59
8436,2007,3.59
8436,2008,3.01
8436,2009,3.84
8436,2010,3.67
8436,2011,2.78
8436,2012,2.72
8436,2013,2.8
8436,2014,2.86
8436,2015,2.82
8436,2016,2.97
8436,2017,2.81
8436,2018,2.49
8436,2019,2.36
8436,2020,3.16
8436,1995,
8436,1996,
8436,1997,
8437,1998,7.6
8437,1999,6.86
8437,2000,5.97
8437,2001,5.61
8437,2002,6.01
8437,2003,6.65
8437,2004,6.95
8437,2005,7.49
8437,2006,6.65
8437,2007,5.05
8437,2008,4.13
8437,2009,5.11
8437,2010,4.94
8437,2011,3.91
8437,2012,3.75
8437,2013,3.9
8437,2014,3.71
8437,2015,3.59
8437,2016,3.43
8437,2017,3.15
8437,2018,2.77
8437,2019,2.69
8437,2020,3.55
8437,1995,
8437,1996,
8437,1997,
9161,1998,8.88
9161,1999,7.35
9161,2000,6.45
9161,2001,6.04
9161,2002,6.86
9161,2003,7.81
9161,2004,8.15
9161,2005,8.36
9161,2006,7.33
9161,2007,5.25
9161,2008,3.98
9161,2009,4.74
9161,2010,4.51
9161,2011,3.74
9161,2012,3.56
9161,2013,3.5
9161,2014,3.61
9161,2015,3.25
9161,2016,3.1
9161,2017,3.14
9161,2018,2.94
9161,2019,2.95
9161,2020,3.81
9161,1995,
9161,1996,
9161,1997,
9162,1998,6.46
