county,year,gdp_pc_ardeco
8317,1989,18604.85
8317,1990,19976.58
8317,1991,19764.59
8317,1992,21474.68
8317,1993,22810.4
8317,1994,23916.61
8317,1995,25455.7
8317,1996,25326.56
8317,1997,24817.83
8317,1998,25177.12
8317,1999,26935.87
8317,2000,27530.87
8317,2001,28065.51
8317,2002,28471.68
8317,2003,28599.16
8317,2004,29614.27
8317,2005,29983.4
8317,2006,31665.18
8317,2007,33248.49
8317,2008,33788.33
8317,2009,31618.25
8317,2010,33236.98
8317,2011,35675.27
8317,2012,34707.68
8317,2013,35557.83
8317,2014,36751.38
8317,2015,37501.88
8317,2016,38917.2
8317,2017,39777.11
8317,2018,41337.05
8317,2019,42450.33
8317,2020,41079.05
8317,2021,43343.15
8317,2022,46203.63
8317,2023,48720.22
8317,2024,50461.38
8325,1980,9379.56
8325,1981,10030.38
8325,1982,11085.04
8325,1983,12227.94
8325,1984,13014.53
8325,1985,13812.69
8325,1986,14893.16
8325,1987,15816.36
8325,1988,16662.25
8325,1989,17924.08
8325,1990,19232.18
8325,1991,19001.88
8325,1992,20778.82
8325,1993,22278.17
8325,1994,23646.29
8325,1995,24471.99
8325,1996,24720.51
8325,1997,24414.84
8325,1998,25284.21
8325,1999,26947.31
8325,2000,27590.19
8325,2001,28596.77
8325,2002,28229.99
8325,2003,28238.62
8325,2004,28553.54
8325,2005,29042.35
8325,2006,30171.98
8325,2007,31771.55
8325,2008,32678.37
8325,2009,29574.67
8325,2010,32987.24
8325,2011,34944.63
8325,2012,36323.42
8325,2013,37178.75
8325,2014,39210.88
8325,2015,40843.83
8325,2016,40977.16
8325,2017,42791.62
8325,2018,44187.7
8325,2019,44576.14
8325,2020,41703.11
8325,2021,44001.57
8325,2022,46905.64
8325,2023,49460.35
8325,2024,51227.98
8326,1980,8125.53
8326,1981,8707.28
8326,1982,9627.81
8326,1983,10702.71
8326,1984,11463.83
8326,1985,12198.72
8326,1986,13214.31
8326,1987,14266.53
8326,1988,15020.89
8326,1989,16164.28
8326,1990,17410.44
8326,1991,17267.95
8326,1992,18907.1
8326,1993,20359.23
8326,1994,21712.4
8326,1995,22561.16
8326,1996,23133.44
8326,1997,22927.23
8326,1998,23600.84
8326,1999,24436.18
8326,2000,25352.63
8326,2001,26166.67
8326,2002,25402.03
8326,2003,25568.9
8326,2004,26059.47
8326,2005,26034.45
8326,2006,27950.81
8326,2007,29146.67
8326,2008,30499.08
8326,2009,27523.87
8326,2010,30032.39
8326,2011,32174.68
8326,2012,32720.19
8326,2013,33378.49
8326,2014,35773.54
8326,2015,36846.45
8326,2016,36873.54
8326,2017,38718.92
8326,2018,39590.63
8326,2019,40305.64
8326,2020,39187.79
8326,2021,41347.69
8326,2022,44076.39
8326,2023,46477.03
8326,2024,48138.08
8327,1980,9112.74
8327,1981,9758.55
8327,1982,10783.23
8327,1983,11923.6
8327,1984,12700.35
8327,1985,13458.6
8327,1986,14546.44
8327,1987,15401.12
8327,1988,16198.04
8327,1989,17411.12
8327,1990,18624.12
8327,1991,18363.83
8327,1992,20008.5
8327,1993,21347.23
8327,1994,22550.75
8327,1995,24216.6
8327,1996,24373.37
8327,1997,23944.4
8327,1998,25236.67
8327,1999,26212.46
8327,2000,27165.32
8327,2001,27471.08
8327,2002,27270.65
8327,2003,27742.75
8327,2004,28694.3
8327,2005,29426.11
8327,2006,32479.2
8327,2007,34079.49
8327,2008,35815.03
8327,2009,31717.15
8327,2010,36092.1
8327,2011,39707.14
8327,2012,41294.19
8327,2013,41322.57
8327,2014,43684.91
8327,2015,44444.73
8327,2016,46067.41
8327,2017,47911.65
8327,2018,49459.22
8327,2019,51044.43
8327,2020,45663.72
8327,2021,48180.63
8327,2022,51360.09
8327,2023,54157.81
8327,2024,56093.22
8335,1980,7854.48
8335,1981,8405.26
8335,1982,9276.19
8335,1983,10266.63
8335,1984,10987.12
8335,1985,11644.03
8335,1986,12529.57
8335,1987,13555.6
8335,1988,14171.73
8335,1989,15259.56
8335,1990,16513.03
8335,1991,16416.71
8335,1992,18011.02
8335,1993,19398.74
8335,1994,20628.43
8335,1995,21001.8
8335,1996,20804.33
8335,1997,20918.44
8335,1998,21635.51
8335,1999,22171.5
8335,2000,23435.28
8335,2001,24733.27
8335,2002,23720.6
8335,2003,24482.33
8335,2004,24063.62
8335,2005,25058.26
8335,2006,26824.87
8335,2007,28551.21
8335,2008,29201.11
8335,2009,27957.69
8335,2010,28618.62
8335,2011,29503.16
8335,2012,30368.94
8335,2013,31954.59
8335,2014,32406.19
8335,2015,32554.09
8335,2016,33520.41
8335,2017,34230.17
8335,2018,35146.8
8335,2019,36361.21
8335,2020,37308.25
8335,2021,39364.43
8335,2022,41962.38
8335,2023,44247.98
8335,2024,45829.34
8336,1980,9515.82
8336,1981,10073.51
8336,1982,11021.87
8336,1983,12052.03
8336,1984,12734.6
8336,1985,13387.44
8336,1986,14287.76
8336,1987,15197.57
8336,1988,15785.85
8336,1989,16800.54
8336,1990,17902.29
8336,1991,17639.98
8336,1992,19128.35
8336,1993,20297.37
8336,1994,21303.11
8336,1995,23326.84
8336,1996,23141.77
8336,1997,22848.45
8336,1998,23485.49
8336,1999,24192.06
8336,2000,25532.84
8336,2001,25188.28
8336,2002,25747.49
8336,2003,25597.42
8336,2004,26224.47
8336,2005,25981.89
8336,2006,27274.15
8336,2007,28149.9
8336,2008,28897.25
8336,2009,27101.08
8336,2010,28650.79
8336,2011,30432.44
8336,2012,31369.71
8336,2013,31808.75
8336,2014,32884.35
8336,2015,32910.7
8336,2016,32187.91
8336,2017,33079.72
8336,2018,34033.26
8336,2019,34854.96
8336,2020,33734.6
8336,2021,35593.94
8336,2022,37942.92
8336,2023,40009.53
8336,2024,41439.39
8337,1980,8080.39
8337,1981,8547.62
8337,1982,9329.93
8337,1983,10198.83
8337,1984,10740.98
8337,1985,11286.55
8337,1986,12020.47
8337,1987,12899.62
8337,1988,13382.23
8337,1989,14213.07
8337,1990,15083.61
8337,1991,14786.93
8337,1992,16000.15
8337,1993,17002.98
8337,1994,17926.82
8337,1995,19160.65
8337,1996,18632.15
8337,1997,19059.97
8337,1998,19353.08
8337,1999,19805.24
8337,2000,20354.11
8337,2001,20922.44
8337,2002,20278.87
8337,2003,20916.92
8337,2004,21620.78
8337,2005,21850.73
8337,2006,23141.79
8337,2007,23674.3
8337,2008,24461.75
8337,2009,23099.4
8337,2010,25001.71
8337,2011,26148.62
8337,2012,26441.07
8337,2013,27361.87
8337,2014,28690.79
8337,2015,29417.14
8337,2016,30187.69
8337,2017,30714.19
8337,2018,31241.24
8337,2019,31761.43
8337,2020,30898.96
8337,2021,32602.03
8337,2022,34753.55
8337,2023,36646.43
8337,2024,37956.17
8415,1980,8914.73
8415,1981,9547.63
8415,1982,10552.93
8415,1983,11658.33
8415,1984,12441.25
8415,1985,13214.42
8415,1986,14170.05
8415,1987,15306.05
8415,1988,16230.78
8415,1989,17646.06
8415,1990,19189.32
8415,1991,19270.48
8415,1992,21278.96
8415,1993,22779.87
8415,1994,24070.35
8415,1995,24986.07
8415,1996,24494.4
8415,1997,24642.25
8415,1998,24894.16
8415,1999,25863.4
8415,2000,27292.85
8415,2001,27998.58
8415,2002,28541.59
8415,2003,28260.81
8415,2004,29564.7
8415,2005,28428.45
8415,2006,30175.61
8415,2007,31627.07
8415,2008,32848.23
8415,2009,29404.05
8415,2010,32024.38
8415,2011,33705.05
8415,2012,34133.93
8415,2013,35893.05
8415,2014,37894.63
8415,2015,37991.68
8415,2016,39078.84
8415,2017,40252.98
8415,2018,40685.66
8415,2019,42038.31
8415,2020,40265.22
8415,2021,42607.87
8415,2022,45419.92
8415,2023,47893.71
8415,2024,49605.3
8416,1980,7675.45
8416,1981,8089.46
8416,1982,8826.72
8416,1983,9659.79
8416,1984,10196.04
8416,1985,10730.56
8416,1986,11455.85
8416,1987,12748.2
8416,1988,13233.69
8416,1989,14117.12
8416,1990,15188.11
8416,1991,15100.1
8416,1992,16498.55
8416,1993,17564.89
8416,1994,18438.63
8416,1995,19803
8416,1996,19612.14
8416,1997,19295.09
8416,1998,20021.72
8416,1999,20736.96
8416,2000,21554.71
8416,2001,22351.73
8416,2002,22297.43
8416,2003,21913.59
8416,2004,22328.06
8416,2005,22995.17
8416,2006,24265.14
8416,2007,25332.06
8416,2008,26324.2
8416,2009,24770.73
8416,2010,26202
8416,2011,27718.98
8416,2012,28847.37
8416,2013,29714.63
8416,2014,30515.01
8416,2015,31204.41
8416,2016,32641.51
8416,2017,33381.19
8416,2018,33987.46
8416,2019,34530.85
8416,2020,33998.95
8416,2021,35976.94
8416,2022,38351.36
8416,2023,40440.17
8416,2024,41885.54
8417,1980,9384.39
8417,1981,9925.65
8417,1982,10901.48
8417,1983,11957.63
8417,1984,12654.44
8417,1985,13322.15
8417,1986,14201.78
8417,1987,15086.2
8417,1988,15847.54
8417,1989,17032.69
8417,1990,18210.56
8417,1991,17979.25
8417,1992,19485.76
8417,1993,20470.78
8417,1994,21234.31
8417,1995,22670.94
8417,1996,22237.95
8417,1997,22061.39
8417,1998,23005.57
8417,1999,23355.8
8417,2000,23528.74
8417,2001,23863.82
8417,2002,23627.7
8417,2003,23613.98
8417,2004,23766.96
8417,2005,24618.52
8417,2006,25868.88
8417,2007,27155.6
8417,2008,27495.89
8417,2009,25502.16
8417,2010,27760.52
8417,2011,29648.77
8417,2012,30242.14
8417,2013,31284.93
8417,2014,31943.77
8417,2015,32151.27
8417,2016,33102.07
8417,2017,34530.81
8417,2018,35479.34
8417,2019,36439.12
8417,2020,36134.8
8417,2021,38237.11
8417,2022,40760.69
8417,2023,42980.88
8417,2024,44516.8
8421,1980,19801.77
8421,1981,21075.92
8421,1982,23265.02
8421,1983,25686.82
8421,1984,27366.87
8421,1985,28665.55
8421,1986,30368.93
8421,1987,31754
8421,1988,33063
8421,1989,35416.31
8421,1990,38143.69
8421,1991,38168.8
8421,1992,41708.42
8421,1993,44134.39
8421,1994,46227.95
8421,1995,47346.36
8421,1996,46788.95
8421,1997,48055.74
8421,1998,48179.94
8421,1999,49357.77
8421,2000,52129.87
8421,2001,52944.19
8421,2002,51002.7
8421,2003,53540.2
8421,2004,55297.73
8421,2005,57538.53
8421,2006,59820.49
8421,2007,64908.36
8421,2008,64749.72
8421,2009,62433.73
8421,2010,65603.61
8421,2011,68805.77
8421,2012,67663.21
8421,2013,69801.26
8421,2014,70625.66
8421,2015,73637.74
8421,2016,74739.25
8421,2017,75441.45
8421,2018,77466.1
8421,2019,80155.89
8421,2020,79416.51
8421,2021,84037.3
8421,2022,89583.41
8421,2023,94462.15
8421,2024,97838.39
8425,1980,5364.05
8425,1981,5764.59
8425,1982,6402.36
8425,1983,7137.27
8425,1984,7677.29
8425,1985,8229.54
8425,1986,8902.93
8425,1987,9734.14
8425,1988,10419.81
8425,1989,11420.22
8425,1990,12451.18
8425,1991,12550.43
8425,1992,13886.7
8425,1993,14881.62
8425,1994,15713.74
8425,1995,16764.73
8425,1996,16710.82
8425,1997,17492.5
8425,1998,18261.58
8425,1999,19182.31
8425,2000,19467.9
8425,2001,19731.65
8425,2002,19546.08
8425,2003,19328.24
8425,2004,19707.31
8425,2005,20179.89
8425,2006,21643
8425,2007,23819.35
8425,2008,25266.56
8425,2009,23213.34
8425,2010,25513.32
8425,2011,26258.26
8425,2012,25903.84
8425,2013,27359.61
8425,2014,28363.96
8425,2015,28398.54
8425,2016,29657.98
8425,2017,30460.12
8425,2018,32111.19
8425,2019,34022.84
8425,2020,33067.45
8425,2021,34991.27
8425,2022,37300.64
8425,2023,39332.2
8425,2024,40737.85
8426,1980,9098.38
8426,1981,9711.74
8426,1982,10711.99
8426,1983,11806.07
8426,1984,12579.65
8426,1985,13332.06
8426,1986,14320.45
8426,1987,15453.27
8426,1988,16449.5
8426,1989,17873.43
8426,1990,19305.11
8426,1991,19321
8426,1992,21161.14
8426,1993,22466.25
8426,1994,23557.15
8426,1995,24810.69
8426,1996,24269.15
8426,1997,24559.54
8426,1998,24752
8426,1999,26001.46
8426,2000,26533.92
8426,2001,27407.02
8426,2002,28537.88
8426,2003,28736.69
8426,2004,30322.76
8426,2005,32127.59
8426,2006,33704.11
8426,2007,36237.44
8426,2008,37911.26
8426,2009,35673.16
8426,2010,38365.05
8426,2011,41504.99
8426,2012,44424.88
8426,2013,43162.95
8426,2014,44780.03
8426,2015,47747.28
8426,2016,48946.13
8426,2017,50608.24
8426,2018,52895.53
8426,2019,55550.95
8426,2020,53985.68
8426,2021,57126.63
8426,2022,60896.77
8426,2023,64213.43
8426,2024,66508.41
8435,1980,7131.57
8435,1981,7724.65
8435,1982,8649.16
8435,1983,9709.34
8435,1984,10549.72
8435,1985,11360.63
8435,1986,12310.76
8435,1987,13711.59
8435,1988,14792.55
8435,1989,16269.29
8435,1990,17902.58
8435,1991,18285.4
8435,1992,20487.11
8435,1993,22262.59
8435,1994,23925.14
8435,1995,25687.75
8435,1996,26474.67
8435,1997,26216.34
8435,1998,27897.16
8435,1999,29038.15
8435,2000,29335.99
8435,2001,31657.6
8435,2002,29908
8435,2003,30374.3
8435,2004,31853.68
8435,2005,32773.56
8435,2006,34932.34
8435,2007,37550.53
8435,2008,37908.54
8435,2009,32529.61
8435,2010,38427.57
8435,2011,42881.69
8435,2012,42524.91
8435,2013,43654.73
8435,2014,44580.89
8435,2015,44860.81
8435,2016,49117.76
8435,2017,50931.87
8435,2018,51295.72
8435,2019,50857.23
8435,2020,49870.69
8435,2021,52772.31
8435,2022,56255.03
8435,2023,59319.09
8435,2024,61438.94
8436,1980,9481.83
8436,1981,10033.84
8436,1982,10994.15
8436,1983,12066.59
8436,1984,12761.83
8436,1985,13471.2
8436,1986,14419.53
8436,1987,15669.55
8436,1988,16583.4
8436,1989,17973.45
8436,1990,19396.24
8436,1991,19348
8436,1992,21228.95
8436,1993,22637.43
8436,1994,23820.16
8436,1995,25806.86
8436,1996,26224.75
8436,1997,24759.13
8436,1998,26285.1
8436,1999,27429.49
8436,2000,26938.6
8436,2001,28609.23
8436,2002,30619.97
8436,2003,30696.8
8436,2004,30426.88
8436,2005,29863.79
8436,2006,30478.68
8436,2007,31534.09
8436,2008,33183.18
8436,2009,31479.79
8436,2010,34178.01
8436,2011,36079.65
8436,2012,36477.81
8436,2013,37232.4
8436,2014,37896.12
8436,2015,39921.9
8436,2016,41277.69
8436,2017,43098.57
8436,2018,45216.75
8436,2019,48333.22
8436,2020,48008.44
8436,2021,50801.55
8436,2022,54154.43
8436,2023,57103.84
8436,2024,59144.65
8437,1980,12226.05
8437,1981,12746.69
8437,1982,13688.74
8437,1983,14729.9
8437,1984,15296.44
8437,1985,15792.71
8437,1986,16531.52
8437,1987,17560.6
8437,1988,18179.15
8437,1989,19154.08
8437,1990,20033.27
8437,1991,19497.68
8437,1992,20847.16
8437,1993,21501.4
8437,1994,21799.22
8437,1995,25186.41
8437,1996,24063.26
8437,1997,22150.69
8437,1998,22284.88
8437,1999,23679.12
8437,2000,23150.58
8437,2001,22971.41
8437,2002,22626.73
8437,2003,22869.44
8437,2004,23572.25
8437,2005,24478.18
8437,2006,26264.41
8437,2007,27569.16
8437,2008,28554.8
8437,2009,26607.03
8437,2010,27832.31
8437,2011,30179.23
8437,2012,31043.43
8437,2013,31605.71
8437,2014,33565.81
8437,2015,34605.23
8437,2016,34811.45
8437,2017,36532.21
8437,2018,38321.46
8437,2019,38461.79
8437,2020,37702.14
8437,2021,39895.75
8437,2022,42528.77
8437,2023,44844.94
8437,2024,46447.69
9161,1980,8475.46
9161,1981,9765.42
9161,1982,11276.77
9161,1983,12889.46
9161,1984,14247.46
9161,1985,15330.69
9161,1986,16351.55
9161,1987,18295.16
9161,1988,18727.87
9161,1989,21267.87
9161,1990,22256.54
9161,1991,24478
9161,1992,27228.82
9161,1993,32118.16
9161,1994,33064.04
9161,1995,39205.34
9161,1996,40218.51
9161,1997,42636.79
9161,1998,49550.43
9161,1999,50831.86
9161,2000,51539.41
9161,2001,57333.74
9161,2002,57094.31
9161,2003,60728.07
9161,2004,60973.53
9161,2005,64823.81
9161,2006,74430.02
9161,2007,75326.81
9161,2008,67109.57
9161,2009,67887.11
9161,2010,81366.39
9161,2011,96195.66
9161,2012,108720.03
9161,2013,125574.74
9161,2014,124184.82
9161,2015,131760.25
9161,2016,128100.35
9161,2017,127494.35
9161,2018,127415.77
9161,2019,137599.61
9161,2020,126093.1
9161,2021,132916.63
9161,2022,141688.51
9161,2023,149406.34
9161,2024,154746.05
9162,1980,18667.18
9162,1981,20760.54
9162,1982,23211.65
9162,1983,25605.01
9162,1984,27504.24
9162,1985,28931.8
9162,1986,29915.88
9162,1987,35886.57
9162,1988,35094.14
9162,1989,38957.04
9162,1990,40387.5
9162,1991,43392.69
9162,1992,46323.4
9162,1993,52260.94
9162,1994,52195.34
9162,1995,51397.99
9162,1996,51893.24
9162,1997,52243.94
9162,1998,54817.49
9162,1999,57766.48
9162,2000,58126.18
9162,2001,59499.33
9162,2002,59979.68
9162,2003,58103.69
9162,2004,60444.39
9162,2005,60235.79
9162,2006,61846.09
9162,2007,64354.47
9162,2008,62020.24
9162,2009,60536.98
9162,2010,62204.13
9162,2011,65062.63
9162,2012,66912.51
9162,2013,68904.53
9162,2014,71086.04
9162,2015,73377.91
9162,2016,75572.56
9162,2017,80143.48
9162,2018,81021.09
9162,2019,84210.86
9162,2020,82124.45
9162,2021,86568.69
9162,2022,92282
9162,2023,97308.18
9162,2024,100785.83
9163,1980,16783.27
9163,1981,18348.38
9163,1982,19979.37
9163,1983,21655.2
9163,1984,22904.35
9163,1985,23330.8
9163,1986,23571.74
9163,1987,25879.67
9163,1988,25107.49
9163,1989,27396.04
9163,1990,27385.84
9163,1991,28866.17
9163,1992,30315.61
9163,1993,33559.11
9163,1994,32688.5
9163,1995,38023.34
9163,1996,38323.03
9163,1997,35946.8
9163,1998,36160.88
9163,1999,35141.96
9163,2000,37160.7
9163,2001,36164.11
9163,2002,37319
9163,2003,34519.37
9163,2004,36595.64
9163,2005,37994.21
9163,2006,39711.66
9163,2007,39934.78
9163,2008,40564.89
9163,2009,40508.82
9163,2010,41573.02
9163,2011,43365.92
9163,2012,44226.98
9163,2013,45814.78
9163,2014,46852.34
9163,2015,48120.25
9163,2016,51251.53
9163,2017,51236.64
9163,2018,52327.37
9163,2019,54614.44
9163,2020,51530.91
9163,2021,54319.78
9163,2022,57904.48
9163,2023,61058.53
9163,2024,63240.83
9171,1980,5805.95
9171,1981,6671.6
9171,1982,7638.79
9171,1983,8678.74
9171,1984,9556.74
9171,1985,10253.93
9171,1986,10909.23
9171,1987,12434.35
9171,1988,12665.33
9171,1989,14505.86
9171,1990,15180.71
9171,1991,16701.65
9171,1992,18279.42
9171,1993,21187.7
9171,1994,21445.18
9171,1995,25491.87
9171,1996,26226.54
9171,1997,28025.46
9171,1998,27787.92
9171,1999,28428.54
9171,2000,33601.44
9171,2001,33823.52
9171,2002,33463.88
9171,2003,32676.07
9171,2004,33249.33
9171,2005,34898.13
9171,2006,38228.98
9171,2007,40788.82
9171,2008,43285.35
9171,2009,39776.79
9171,2010,46468.19
9171,2011,47283.56
9171,2012,45087.85
9171,2013,43080.1
9171,2014,45373.34
9171,2015,47175.96
9171,2016,47279.39
9171,2017,49200.95
9171,2018,49536.61
9171,2019,48651.94
9171,2020,48730.35
9171,2021,51367.55
9171,2022,54757.48
9171,2023,57739.95
9171,2024,59803.34
9172,1980,8129.3
9172,1981,8951.41
9172,1982,9836.3
9172,1983,10740.7
9172,1984,11383.9
9172,1985,11750.41
9172,1986,12103.67
9172,1987,13735.34
9172,1988,13458.6
9172,1989,14912.03
9172,1990,14951.81
9172,1991,15878.74
9172,1992,16844.28
9172,1993,18906.22
9172,1994,18582.83
9172,1995,19512.7
9172,1996,19162.13
9172,1997,19066.3
9172,1998,19394.49
9172,1999,20323.11
9172,2000,21156.09
9172,2001,22055.82
9172,2002,21965.76
9172,2003,21698.98
9172,2004,22007.65
9172,2005,22255.42
9172,2006,22998.62
9172,2007,24066.5
9172,2008,24935.05
9172,2009,24807.15
9172,2010,25728.28
9172,2011,26779.27
9172,2012,26981.79
9172,2013,27943
9172,2014,29030.2
9172,2015,30362.72
9172,2016,31751.13
9172,2017,32744.68
9172,2018,33235.6
9172,2019,35195.79
9172,2020,34223.03
9172,2021,36074.99
9172,2022,38455.84
9172,2023,40550.51
9172,2024,41999.48
9173,1980,5169.08
9173,1981,5842.18
9173,1982,6578.17
9173,1983,7336.04
9173,1984,7928.14
9173,1985,8354.55
9173,1986,8754.51
9173,1987,10066.99
9173,1988,10065.36
9173,1989,11301.52
9173,1990,11606.27
9173,1991,12552.29
9173,1992,13562.3
9173,1993,15503.04
9173,1994,15513.83
9173,1995,19713.92
9173,1996,19528.8
9173,1997,19606.24
9173,1998,20148.1
9173,1999,21443.42
9173,2000,21804.49
9173,2001,22749.39
9173,2002,23117.54
9173,2003,22772.67
9173,2004,22937.68
9173,2005,23353.71
9173,2006,24042.52
9173,2007,24692.96
9173,2008,24764.69
9173,2009,23224.1
9173,2010,24107.18
9173,2011,25088.78
9173,2012,25484.53
9173,2013,26522.12
9173,2014,27495.07
9173,2015,27999.03
9173,2016,27713.41
9173,2017,28935.62
9173,2018,30036.01
9173,2019,30517.44
9173,2020,30888.03
9173,2021,32559.66
9173,2022,34708.53
9173,2023,36598.78
9173,2024,37906.85
9174,1980,4027.23
9174,1981,4603.9
9174,1982,5254.09
9174,1983,5918.09
9174,1984,6466.09
9174,1985,6918.31
9174,1986,7329.28
9174,1987,8463.99
9174,1988,8524.83
9174,1989,9708.27
9174,1990,10045.83
9174,1991,10931.82
9174,1992,11913.43
9174,1993,13751.96
9174,1994,13845.15
9174,1995,15283.27
9174,1996,15545.94
9174,1997,15696.46
9174,1998,16363.83
9174,1999,17438.34
9174,2000,17735.16
9174,2001,19815.03
9174,2002,20157.47
9174,2003,19943.34
9174,2004,19717.91
9174,2005,20738.42
9174,2006,19892.98
9174,2007,21312.79
9174,2008,21037.67
9174,2009,20432.83
9174,2010,21619.36
9174,2011,23042.79
9174,2012,23946.09
9174,2013,24342.29
9174,2014,25535.37
9174,2015,26047.35
9174,2016,27600.96
9174,2017,28578.57
9174,2018,29318.68
9174,2019,30425.03
9174,2020,29508.23
9174,2021,31105.21
9174,2022,33157.89
9174,2023,34963.89
9174,2024,36213.46
9175,1980,7255.92
9175,1981,8113.99
9175,1982,9092.99
9175,1983,10126.73
9175,1984,10951.73
9175,1985,11615.8
9175,1986,12134.61
9175,1987,14019.05
9175,1988,13985.84
9175,1989,15703.33
9175,1990,16145.44
9175,1991,17443.37
9175,1992,18752.63
9175,1993,21357.65
9175,1994,21260.71
9175,1995,19574.9
9175,1996,19366.68
9175,1997,19398.97
9175,1998,20577.67
9175,1999,20604.28
9175,2000,21641
9175,2001,22298.25
9175,2002,22581.29
9175,2003,22584.34
9175,2004,23915.54
9175,2005,24241.07
9175,2006,25101.17
9175,2007,26425.19
9175,2008,27144.84
9175,2009,26392.62
9175,2010,26229.66
9175,2011,27830.73
9175,2012,26696.94
9175,2013,27201.2
9175,2014,29162.16
9175,2015,30053.03
9175,2016,30861.81
9175,2017,32534.7
9175,2018,33098.54
9175,2019,32419.24
9175,2020,32824.22
9175,2021,34600.52
9175,2022,36884.04
9175,2023,38892.9
9175,2024,40282.99
9176,1980,5036.97
9176,1981,5648.12
9176,1982,6325.61
9176,1983,7035.93
9176,1984,7584.83
9176,1985,7991.31
9176,1986,8375.49
9176,1987,9434.08
9176,1988,9388.33
9176,1989,10529.13
9176,1990,10734.08
9176,1991,11515.45
9176,1992,12368.2
9176,1993,14085.15
9176,1994,13991.28
9176,1995,16191.92
9176,1996,15928.33
9176,1997,16267.64
9176,1998,16649.31
9176,1999,17071.03
9176,2000,18534.49
9176,2001,19376.31
9176,2002,19233.33
9176,2003,19439.69
9176,2004,20252.75
9176,2005,20055.43
9176,2006,20763.2
9176,2007,21730.68
9176,2008,23249.55
9176,2009,22508.36
9176,2010,25238.82
9176,2011,26522.85
9176,2012,26502.09
9176,2013,28091.43
9176,2014,29512.41
9176,2015,31348.2
9176,2016,32687.85
9176,2017,34126.04
9176,2018,35659.52
9176,2019,36691.58
9176,2020,36249.04
9176,2021,38210.64
9176,2022,40732.46
9176,2023,42950.9
9176,2024,44486.12
9177,1980,6383.3
9177,1981,7148.18
9177,1982,7949.73
9177,1983,8779.71
