county,year,unemployed_regstat
5170,2015,18007
5170,2016,17072
5170,2017,16539
5170,2018,15221
5170,2019,14511
5170,2020,16099
5314,2001,9640
5314,2002,10580
5314,2003,11669
5314,2004,11653
5314,2005,13782
5314,2006,13561
5314,2007,12788
5314,2008,11568
5314,2009,11522
5314,2010,10768
5314,2011,10181
5314,2012,10729
5314,2013,11368
5314,2014,11733
5314,2015,11986
5314,2016,11864
5314,2017,11126
5314,2018,10856
5314,2019,10849
5314,2020,13092
5315,2001,51511
5315,2002,53584
5315,2003,60213
5315,2004,60176
5315,2005,68313
5315,2006,66513
5315,2007,60189
5315,2008,55065
5315,2009,53994
5315,2010,51943
5315,2011,49544
5315,2012,50173
5315,2013,52124
5315,2014,53054
5315,2015,52653
5315,2016,49596
5315,2017,48227
5315,2018,45968
5315,2019,46397
5315,2020,55194
5316,2001,7143
5316,2002,7423
5316,2003,8106
5316,2004,8193
5316,2005,10762
5316,2006,10464
5316,2007,9001
5316,2008,7756
5316,2009,7349
5316,2010,6532
5316,2011,6265
5316,2012,6495
5316,2013,6860
5316,2014,7139
5316,2015,7362
5316,2016,7389
5316,2017,6994
5316,2018,6300
5316,2019,6306
5316,2020,7158
5334,2001,12894
5334,2002,13417
5334,2003,14904
5334,2004,15511
5334,2005,19674
5334,2006,19482
5334,2007,16041
5334,2008,13169
5334,2009,26604
5334,2010,25403
5334,2011,24931
5334,2012,24114
5334,2013,25069
5334,2014,25398
5334,2015,24649
5334,2016,23694
5334,2017,23094
5334,2018,21159
5334,2019,20840
5334,2020,24073
5358,2001,10046
5358,2002,10891
5358,2003,11922
5358,2004,12595
5358,2005,14632
5358,2006,14745
5358,2007,12398
5358,2008,10239
5358,2009,10682
5358,2010,10719
5358,2011,10615
5358,2012,10247
5358,2013,10793
5358,2014,11105
5358,2015,10393
5358,2016,9961
5358,2017,9861
5358,2018,9532
5358,2019,9062
5358,2020,10089
5362,2001,14826
5362,2002,16511
5362,2003,19116
5362,2004,19951
5362,2005,25223
5362,2006,25950
5362,2007,20887
5362,2008,18680
5362,2009,18770
5362,2010,18851
5362,2011,17958
5362,2012,17623
5362,2013,18403
5362,2014,18462
5362,2015,18307
5362,2016,17790
5362,2017,16890
5362,2018,15490
5362,2019,14667
5362,2020,17923
5366,2001,5807
5366,2002,6483
5366,2003,7226
5366,2004,7647
5366,2005,8773
5366,2006,7840
5366,2007,6568
5366,2008,5847
5366,2009,6378
5366,2010,6664
5366,2011,6123
5366,2012,6053
5366,2013,6192
5366,2014,6200
5366,2015,6088
5366,2016,5838
5366,2017,5715
5366,2018,5516
5366,2019,5286
5366,2020,6124
5370,2001,9391
5370,2002,10013
5370,2003,11496
5370,2004,11763
5370,2005,14036
5370,2006,13960
5370,2007,11804
5370,2008,9549
5370,2009,10145
5370,2010,10058
5370,2011,9556
5370,2012,9266
5370,2013,9443
5370,2014,9189
5370,2015,8569
5370,2016,7857
5370,2017,7496
5370,2018,6997
5370,2019,6815
5370,2020,7867
5374,2001,11183
5374,2002,11478
5374,2003,12354
5374,2004,12660
5374,2005,14933
5374,2006,13860
5374,2007,10522
5374,2008,9115
5374,2009,10804
5374,2010,10374
5374,2011,8909
5374,2012,8590
5374,2013,8750
5374,2014,8623
5374,2015,8065
5374,2016,8044
5374,2017,7792
5374,2018,6898
5374,2019,7322
5374,2020,9061
5378,2001,9561
5378,2002,10220
5378,2003,11320
5378,2004,11644
5378,2005,13431
5378,2006,13437
5378,2007,11376
5378,2008,9772
5378,2009,9503
5378,2010,9413
5378,2011,8700
5378,2012,8733
5378,2013,9205
5378,2014,9263
5378,2015,9172
5378,2016,9070
5378,2017,8850
5378,2018,7931
5378,2019,7889
5378,2020,9273
5382,2001,17509
5382,2002,18965
5382,2003,20268
5382,2004,19596
5382,2005,22025
5382,2006,22902
5382,2007,19736
5382,2008,18159
5382,2009,18808
5382,2010,17449
5382,2011,16330
5382,2012,16619
5382,2013,17986
5382,2014,18327
5382,2015,17089
5382,2016,16863
5382,2017,16370
5382,2018,15593
5382,2019,15668
5382,2020,18420
5512,2001,6054
5512,2002,6401
5512,2003,6900
5512,2004,7375
5512,2005,8053
5512,2006,7413
5512,2007,6260
5512,2008,5238
5512,2009,5122
5512,2010,5077
5512,2011,4962
5512,2012,5122
5512,2013,5277
5512,2014,5047
5512,2015,4758
5512,2016,4582
5512,2017,4628
5512,2018,4108
5512,2019,4244
5512,2020,4980
5513,2001,19369
5513,2002,20107
5513,2003,21182
5513,2004,22193
5513,2005,28903
5513,2006,25546
5513,2007,21489
5513,2008,19200
5513,2009,18826
5513,2010,17862
5513,2011,17615
5513,2012,17738
5513,2013,17946
5513,2014,18344
5513,2015,18445
5513,2016,18521
5513,2017,17766
5513,2018,16917
5513,2019,16616
5513,2020,19357
5515,2001,9129
5515,2002,10109
5515,2003,10906
5515,2004,11606
5515,2005,12835
5515,2006,11934
5515,2007,10070
5515,2008,8961
5515,2009,9192
5515,2010,8628
5515,2011,8658
5515,2012,9113
5515,2013,9257
5515,2014,9419
5515,2015,9267
5515,2016,9294
5515,2017,8894
5515,2018,8312
5515,2019,7855
5515,2020,8923
5554,2001,10851
5554,2002,12544
5554,2003,13830
5554,2004,13944
5554,2005,15256
5554,2006,14528
5554,2007,10906
5554,2008,9126
5554,2009,11129
5554,2010,9984
5554,2011,8256
5554,2012,8270
5554,2013,8725
5554,2014,8920
5554,2015,8440
5554,2016,8163
5554,2017,7851
5554,2018,7340
5554,2019,7420
5554,2020,8703
5558,2001,5966
5558,2002,6744
5558,2003,7524
5558,2004,7582
5558,2005,8663
5558,2006,7406
5558,2007,5562
5558,2008,4334
5558,2009,4863
5558,2010,4356
5558,2011,3665
5558,2012,3542
5558,2013,3945
5558,2014,3922
5558,2015,3653
5558,2016,3585
5558,2017,3588
5558,2018,3356
5558,2019,3363
5558,2020,3888
5562,2001,36624
5562,2002,36222
5562,2003,36516
5562,2004,37160
5562,2005,42448
5562,2006,42215
5562,2007,37521
5562,2008,35253
5562,2009,35626
5562,2010,35379
5562,2011,33681
5562,2012,33721
5562,2013,35158
5562,2014,34845
5562,2015,33626
5562,2016,33203
5562,2017,32910
5562,2018,29974
5562,2019,26429
5562,2020,28866
5566,2001,13006
5566,2002,13959
5566,2003,15646
5566,2004,15569
5566,2005,17097
5566,2006,15215
5566,2007,12471
5566,2008,10551
5566,2009,11902
5566,2010,11572
5566,2011,10601
5566,2012,10566
5566,2013,11609
5566,2014,11790
5566,2015,11557
5566,2016,11457
5566,2017,11093
5566,2018,10166
5566,2019,10152
5566,2020,11641
5570,2001,8898
5570,2002,9661
5570,2003,10715
5570,2004,11023
5570,2005,12982
5570,2006,11436
5570,2007,9140
5570,2008,7270
5570,2009,8775
5570,2010,8950
5570,2011,7882
5570,2012,8025
5570,2013,8821
5570,2014,8842
5570,2015,8848
5570,2016,8877
5570,2017,8546
5570,2018,7615
5570,2019,7208
5570,2020,8037
5711,2001,17661
5711,2002,19649
5711,2003,21445
5711,2004,22297
5711,2005,24766
5711,2006,21603
5711,2007,17419
5711,2008,15601
5711,2009,17155
5711,2010,16849
5711,2011,15227
5711,2012,14996
5711,2013,15533
5711,2014,15890
5711,2015,15808
5711,2016,15152
5711,2017,14359
5711,2018,12552
5711,2019,12970
5711,2020,15217
5754,2001,12353
5754,2002,14164
5754,2003,15745
5754,2004,15941
5754,2005,17579
5754,2006,14440
5754,2007,10818
5754,2008,8795
5754,2009,9939
5754,2010,10155
5754,2011,8720
5754,2012,9236
5754,2013,10273
5754,2014,10476
5754,2015,10258
5754,2016,9586
5754,2017,9279
5754,2018,8373
5754,2019,8355
5754,2020,9799
5758,2001,8946
5758,2002,10316
5758,2003,11457
5758,2004,11389
5758,2005,13195
5758,2006,12106
5758,2007,9552
5758,2008,8382
5758,2009,9844
5758,2010,9198
5758,2011,8013
5758,2012,8009
5758,2013,8315
5758,2014,8468
5758,2015,8084
5758,2016,7714
5758,2017,7594
5758,2018,7212
5758,2019,7044
5758,2020,8222
5762,2001,5787
5762,2002,6104
5762,2003,6176
5762,2004,6171
5762,2005,6678
5762,2006,6510
5762,2007,5221
5762,2008,4596
5762,2009,4971
5762,2010,4554
5762,2011,4029
5762,2012,3917
5762,2013,3944
5762,2014,3988
5762,2015,3786
5762,2016,3738
5762,2017,3414
5762,2018,2923
5762,2019,2824
5762,2020,3223
5766,2001,14697
5766,2002,17105
5766,2003,18289
5766,2004,17744
5766,2005,21399
5766,2006,18838
5766,2007,15558
5766,2008,14213
5766,2009,15811
5766,2010,14706
5766,2011,13091
5766,2012,13335
5766,2013,13725
5766,2014,13588
5766,2015,13085
5766,2016,12607
5766,2017,12037
5766,2018,11151
5766,2019,10779
5766,2020,11899
5770,2001,11682
5770,2002,13350
5770,2003,15134
5770,2004,14905
5770,2005,16583
5770,2006,14602
5770,2007,11466
5770,2008,9889
5770,2009,11750
5770,2010,11545
5770,2011,9848
5770,2012,9260
5770,2013,9385
5770,2014,9448
5770,2015,9065
5770,2016,8834
5770,2017,8422
5770,2018,7836
5770,2019,7927
5770,2020,9675
5774,2001,11687
5774,2002,12679
5774,2003,12972
5774,2004,13525
5774,2005,15941
5774,2006,15419
5774,2007,12961
5774,2008,10817
5774,2009,11749
5774,2010,11509
5774,2011,10485
5774,2012,9921
5774,2013,10087
5774,2014,10220
5774,2015,9914
5774,2016,9511
5774,2017,9395
5774,2018,8692
5774,2019,8603
5774,2020,10213
5911,2001,19792
5911,2002,20171
5911,2003,22150
5911,2004,22387
5911,2005,26448
5911,2006,25102
5911,2007,21259
5911,2008,18362
5911,2009,18819
5911,2010,18086
5911,2011,17976
5911,2012,18082
5911,2013,19112
5911,2014,18837
5911,2015,18556
5911,2016,18891
5911,2017,18392
5911,2018,16984
5911,2019,16300
5911,2020,18193
5913,2001,36974
5913,2002,37590
5913,2003,39992
5913,2004,42236
5913,2005,49911
5913,2006,47966
5913,2007,40870
5913,2008,38624
5913,2009,37290
5913,2010,37007
5913,2011,36327
5913,2012,37470
5913,2013,38511
5913,2014,37956
5913,2015,37414
5913,2016,35940
5913,2017,34100
5913,2018,32033
5913,2019,31870
5913,2020,36213
5914,2001,9854
5914,2002,10703
5914,2003,11858
5914,2004,11868
5914,2005,13378
5914,2006,13407
5914,2007,11578
5914,2008,10420
5914,2009,11214
5914,2010,11003
5914,2011,9812
5914,2012,9656
5914,2013,10154
5914,2014,9988
5914,2015,10052
5914,2016,10840
5914,2017,10221
5914,2018,9300
5914,2019,10047
5914,2020,11888
5915,2001,9864
5915,2002,10268
5915,2003,11012
5915,2004,11259
5915,2005,12386
5915,2006,11146
5915,2007,9552
5915,2008,8938
5915,2009,9282
5915,2010,9331
5915,2011,9058
5915,2012,9433
5915,2013,9416
5915,2014,8755
5915,2015,8413
5915,2016,8515
5915,2017,8349
5915,2018,8029
5915,2019,7569
5915,2020,8512
5916,2001,10929
5916,2002,11228
5916,2003,11693
5916,2004,11793
5916,2005,13751
5916,2006,13063
5916,2007,11125
5916,2008,9866
5916,2009,10264
5916,2010,10331
5916,2011,9792
5916,2012,10038
5916,2013,10510
5916,2014,10248
5916,2015,10110
5916,2016,9845
5916,2017,9335
5916,2018,8518
5916,2019,8132
5916,2020,9166
5954,2001,13861
5954,2002,14417
5954,2003,15384
5954,2004,15535
5954,2005,18013
5954,2006,16870
5954,2007,14050
5954,2008,13011
5954,2009,13789
5954,2010,13946
5954,2011,12407
5954,2012,12292
5954,2013,12779
5954,2014,12556
5954,2015,11770
5954,2016,11334
5954,2017,10890
5954,2018,9928
5954,2019,9527
5954,2020,11453
5958,2001,8913
5958,2002,10126
5958,2003,11236
5958,2004,11455
5958,2005,14290
5958,2006,13361
5958,2007,9504
5958,2008,8153
5958,2009,9418
5958,2010,8763
5958,2011,7169
5958,2012,7052
5958,2013,7497
5958,2014,7549
5958,2015,6987
5958,2016,6885
5958,2017,6611
5958,2018,6001
5958,2019,5925
5958,2020,6848
5962,2001,16408
5962,2002,18967
5962,2003,20685
5962,2004,21133
5962,2005,23443
5962,2006,21201
5962,2007,16136
5962,2008,14111
5962,2009,19297
5962,2010,18565
5962,2011,15148
5962,2012,14970
5962,2013,15864
5962,2014,15550
5962,2015,14978
5962,2016,15026
5962,2017,14710
5962,2018,13393
5962,2019,14109
5962,2020,17265
5966,2001,4140
5966,2002,4470
5966,2003,4884
5966,2004,4795
5966,2005,5589
5966,2006,4940
5966,2007,3722
5966,2008,3113
5966,2009,4286
5966,2010,4061
5966,2011,3251
5966,2012,3306
5966,2013,3653
5966,2014,3494
5966,2015,3328
5966,2016,3285
5966,2017,3156
5966,2018,2711
5966,2019,2662
5966,2020,3410
5970,2001,9564
5970,2002,10408
5970,2003,11388
5970,2004,11806
5970,2005,15046
5970,2006,13364
5970,2007,9866
5970,2008,8497
5970,2009,10411
5970,2010,10197
5970,2011,8594
5970,2012,8311
5970,2013,8678
5970,2014,8781
5970,2015,8491
5970,2016,8264
5970,2017,7942
5970,2018,7172
5970,2019,7164
5970,2020,8758
5974,2001,11522
5974,2002,12971
5974,2003,13733
5974,2004,14360
5974,2005,16302
5974,2006,15543
5974,2007,12462
5974,2008,10097
5974,2009,11995
5974,2010,12044
5974,2011,10256
5974,2012,9928
5974,2013,10355
5974,2014,10287
5974,2015,10049
5974,2016,9865
5974,2017,9585
5974,2018,8629
5974,2019,8478
5974,2020,9984
5978,2001,20237
5978,2002,21080
5978,2003,23082
5978,2004,24071
5978,2005,26748
5978,2006,25696
5978,2007,22554
5978,2008,20317
5978,2009,20482
5978,2010,20535
5978,2011,19093
5978,2012,19009
5978,2013,19835
5978,2014,19111
5978,2015,18388
5978,2016,17557
5978,2017,16569
5978,2018,15002
5978,2019,14367
5978,2020,16155
6411,2001,4619
6411,2002,4992
6411,2003,5959
6411,2004,6335
6411,2005,7742
6411,2006,7854
6411,2007,6734
6411,2008,5857
6411,2009,5477
6411,2010,4937
6411,2011,4528
6411,2012,4540
6411,2013,5072
6411,2014,5283
6411,2015,5179
6411,2016,5061
6411,2017,5007
6411,2018,4489
6411,2019,4417
6411,2020,5482
6412,2001,21465
6412,2002,23209
6412,2003,28401
6412,2004,29956
6412,2005,34386
6412,2006,36790
6412,2007,32068
6412,2008,28419
6412,2009,27893
6412,2010,26632
6412,2011,25628
6412,2012,25724
6412,2013,26233
6412,2014,26810
6412,2015,25719
6412,2016,24432
6412,2017,23307
6412,2018,21584
6412,2019,20486
6412,2020,28019
6413,2001,5125
6413,2002,5616
6413,2003,6876
6413,2004,7471
6413,2005,8776
6413,2006,8705
6413,2007,7449
6413,2008,6661
6413,2009,6801
6413,2010,6749
6413,2011,6520
6413,2012,6517
6413,2013,6899
6413,2014,7148
6413,2015,7057
6413,2016,6946
6413,2017,6770
6413,2018,6621
6413,2019,6289
6413,2020,7520
6414,2001,9837
6414,2002,10995
6414,2003,12681
6414,2004,13342
6414,2005,17215
6414,2006,15319
6414,2007,11821
6414,2008,10414
6414,2009,11065
6414,2010,11175
6414,2011,10196
6414,2012,10288
6414,2013,10773
6414,2014,10800
6414,2015,10930
6414,2016,11027
6414,2017,11042
6414,2018,10617
6414,2019,9745
6414,2020,11321
6431,2001,7831
6431,2002,8099
6431,2003,9269
6431,2004,9972
6431,2005,12037
6431,2006,11701
6431,2007,9635
6431,2008,7905
6431,2009,8069
6431,2010,7362
6431,2011,6566
6431,2012,6286
6431,2013,6250
6431,2014,6027
6431,2015,5688
6431,2016,5410
6431,2017,5481
6431,2018,5346
6431,2019,5077
6431,2020,6062
6432,2001,7507
6432,2002,8383
6432,2003,9928
6432,2004,10191
6432,2005,12050
6432,2006,12460
6432,2007,9912
6432,2008,8025
6432,2009,8450
6432,2010,8246
6432,2011,7608
6432,2012,6980
6432,2013,7652
6432,2014,7549
6432,2015,7359
6432,2016,7134
6432,2017,7653
6432,2018,7300
6432,2019,7173
6432,2020,8329
6433,2001,6844
6433,2002,7625
6433,2003,9027
6433,2004,9859
6433,2005,11888
6433,2006,12900
6433,2007,10467
6433,2008,8689
6433,2009,8394
6433,2010,8062
6433,2011,7300
6433,2012,7853
6433,2013,8311
6433,2014,8580
6433,2015,8559
6433,2016,9062
6433,2017,7955
6433,2018,7124
6433,2019,7081
6433,2020,9002
6434,2001,4730
6434,2002,5203
6434,2003,6254
6434,2004,6428
6434,2005,6745
6434,2006,6380
6434,2007,5078
6434,2008,4250
6434,2009,4478
6434,2010,4631
6434,2011,4424
6434,2012,4231
6434,2013,4555
6434,2014,4512
6434,2015,4068
6434,2016,4166
6434,2017,4228
6434,2018,4001
6434,2019,4060
6434,2020,5447
6435,2001,12998
6435,2002,13677
6435,2003,15116
6435,2004,15113
6435,2005,17800
6435,2006,16227
6435,2007,13419
6435,2008,11667
6435,2009,13102
6435,2010,12794
6435,2011,11410
6435,2012,10659
6435,2013,10988
6435,2014,11077
6435,2015,10792
6435,2016,10261
6435,2017,10158
6435,2018,9501
6435,2019,9349
6435,2020,12131
6436,2001,4386
6436,2002,4786
6436,2003,5854
6436,2004,5885
6436,2005,6916
6436,2006,6980
6436,2007,5950
6436,2008,4841
6436,2009,5468
6436,2010,5711
6436,2011,5363
6436,2012,5136
6436,2013,5400
6436,2014,5200
6436,2015,4838
6436,2016,4799
6436,2017,4583
6436,2018,4256
6436,2019,4216
6436,2020,5612
6437,2001,2892
6437,2002,3003
6437,2003,3646
6437,2004,4162
6437,2005,4549
6437,2006,4256
6437,2007,3403
6437,2008,2756
6437,2009,3051
6437,2010,2952
6437,2011,2974
6437,2012,2850
6437,2013,2990
6437,2014,2913
6437,2015,2860
6437,2016,2707
6437,2017,2618
6437,2018,2286
6437,2019,2287
6437,2020,2576
6438,2001,9160
6438,2002,10385
6438,2003,12901
6438,2004,13479
6438,2005,15010
6438,2006,14299
6438,2007,12560
6438,2008,11288
6438,2009,11385
6438,2010,11472
6438,2011,10824
6438,2012,9837
6438,2013,9964
6438,2014,9707
6438,2015,8944
6438,2016,8887
6438,2017,8354
6438,2018,7910
6438,2019,7583
6438,2020,10361
6439,2001,4148
6439,2002,4633
6439,2003,5511
6439,2004,5745
6439,2005,6693
6439,2006,6385
6439,2007,5213
6439,2008,4301
6439,2009,4381
6439,2010,4341
6439,2011,4370
6439,2012,4074
6439,2013,4142
6439,2014,4252
6439,2015,4170
6439,2016,4275
6439,2017,4494
6439,2018,4027
6439,2019,3858
6439,2020,4534
6440,2001,8264
6440,2002,9298
6440,2003,10688
6440,2004,10999
6440,2005,13353
6440,2006,12643
6440,2007,9958
6440,2008,8535
6440,2009,8757
6440,2010,8175
6440,2011,7478
6440,2012,7473
6440,2013,8225
6440,2014,8135
6440,2015,7874
6440,2016,7485
6440,2017,6958
6440,2018,6441
6440,2019,6382
6440,2020,7676
6531,2001,9911
6531,2002,10653
6531,2003,12123
6531,2004,12371
6531,2005,15348
6531,2006,14876
6531,2007,13451
6531,2008,11891
6531,2009,10806
6531,2010,9980
6531,2011,9272
6531,2012,9275
6531,2013,9457
6531,2014,9343
6531,2015,9311
6531,2016,8946
6531,2017,8217
6531,2018,7450
6531,2019,7623
6531,2020,8711
6532,2001,8921
6532,2002,9965
6532,2003,10880
6532,2004,11409
6532,2005,13316
6532,2006,12329
6532,2007,9953
6532,2008,8542
6532,2009,9546
6532,2010,9235
6532,2011,8011
6532,2012,7746
6532,2013,8330
6532,2014,8118
6532,2015,7883
6532,2016,7521
6532,2017,7379
6532,2018,6975
6532,2019,6640
6532,2020,7734
6533,2001,4879
6533,2002,5421
6533,2003,6249
6533,2004,6798
6533,2005,8650
6533,2006,7792
6533,2007,6390
6533,2008,5585
6533,2009,5511
6533,2010,5288
6533,2011,5100
6533,2012,5079
6533,2013,5222
6533,2014,5084
6533,2015,4786
6533,2016,4392
6533,2017,4097
6533,2018,3865
6533,2019,3735
6533,2020,4459
6534,2001,8111
6534,2002,8134
6534,2003,8704
6534,2004,8504
6534,2005,10522
6534,2006,10030
6534,2007,7919
6534,2008,7168
6534,2009,7634
6534,2010,7035
6534,2011,6381
6534,2012,6003
6534,2013,5928
6534,2014,5396
6534,2015,5078
6534,2016,5137
6534,2017,4926
6534,2018,4896
6534,2019,4989
6534,2020,5847
6535,2001,4151
6535,2002,4339
6535,2003,4635
6535,2004,4649
6535,2005,5175
6535,2006,5021
6535,2007,4348
6535,2008,3691
6535,2009,3856
6535,2010,3632
6535,2011,2924
6535,2012,2810
6535,2013,2661
6535,2014,2457
6535,2015,2291
6535,2016,2409
6535,2017,2379
6535,2018,2132
6535,2019,2131
6535,2020,2329
6611,2001,13226
6611,2002,13205
6611,2003,13738
6611,2004,14002
6611,2005,17986
6611,2006,15978
6611,2007,13123
6611,2008,11614
6611,2009,11432
6611,2010,9720
6611,2011,9626
6611,2012,9517
6611,2013,9947
6611,2014,9916
6611,2015,9533
6611,2016,9486
6611,2017,8638
6611,2018,7878
6611,2019,7836
6611,2020,9092
6631,2001,7048
6631,2002,7513
6631,2003,7991
6631,2004,7967
6631,2005,9075
6631,2006,7413
6631,2007,6467
6631,2008,5853
6631,2009,6352
6631,2010,5480
6631,2011,4498
6631,2012,4080
6631,2013,4138
6631,2014,4053
6631,2015,3850
6631,2016,3754
6631,2017,3506
6631,2018,3413
6631,2019,3338
6631,2020,4241
6632,2001,5059
6632,2002,4884
6632,2003,4984
6632,2004,5146
6632,2005,5934
6632,2006,5780
6632,2007,4674
6632,2008,4072
6632,2009,4391
6632,2010,3665
6632,2011,3022
6632,2012,3207
6632,2013,3211
6632,2014,3077
6632,2015,3062
6632,2016,2746
6632,2017,2811
6632,2018,2562
6632,2019,2338
6632,2020,2574
6633,2001,9927
6633,2002,9970
6633,2003,10202
6633,2004,10002
6633,2005,11669
6633,2006,10251
6633,2007,8203
6633,2008,7008
6633,2009,7386
6633,2010,6458
6633,2011,6061
6633,2012,5981
6633,2013,6415
6633,2014,6393
6633,2015,6000
6633,2016,5456
6633,2017,5243
6633,2018,4792
6633,2019,4550
6633,2020,5547
6634,2001,7773
6634,2002,7905
6634,2003,7833
6634,2004,7831
6634,2005,9465
6634,2006,8487
6634,2007,6957
6634,2008,6039
6634,2009,6134
6634,2010,5464
6634,2011,4774
6634,2012,4575
6634,2013,5042
6634,2014,4962
6634,2015,4803
6634,2016,4552
6634,2017,4184
6634,2018,3348
6634,2019,3177
6634,2020,3896
6635,2001,5542
6635,2002,5999
6635,2003,6760
6635,2004,7183
6635,2005,7828
6635,2006,7182
6635,2007,5896
6635,2008,5136
6635,2009,5875
6635,2010,4973
6635,2011,4276
6635,2012,4265
6635,2013,4373
6635,2014,4228
6635,2015,4015
6635,2016,3730
6635,2017,3423
6635,2018,3041
6635,2019,2994
6635,2020,3557
6636,2001,6209
6636,2002,5739
6636,2003,5851
6636,2004,5909
6636,2005,6597
6636,2006,6150
6636,2007,5113
6636,2008,4211
6636,2009,4272
6636,2010,3769
6636,2011,3402
6636,2012,3337
6636,2013,3429
6636,2014,3360
6636,2015,3294
6636,2016,3046
6636,2017,2876
6636,2018,2484
6636,2019,2459
6636,2020,2899
7111,2001,3757
7111,2002,4028
7111,2003,4270
7111,2004,4358
7111,2005,6414
7111,2006,5867
7111,2007,4895
7111,2008,4097
7111,2009,4374
7111,2010,4082
7111,2011,3616
7111,2012,3850
7111,2013,3708
7111,2014,3895
7111,2015,3956
7111,2016,3843
7111,2017,3669
7111,2018,3524
7111,2019,3421
7111,2020,4139
7131,2001,3519
7131,2002,3816
7131,2003,4402
7131,2004,4534
7131,2005,4958
7131,2006,4385
7131,2007,3500
7131,2008,3096
7131,2009,3043
7131,2010,2722
7131,2011,2610
7131,2012,2613
7131,2013,2913
7131,2014,2755
7131,2015,2845
7131,2016,2632
7131,2017,2577
7131,2018,2442
7131,2019,2411
7131,2020,2928
7132,2001,4177
7132,2002,4758
7132,2003,5298
7132,2004,5511
7132,2005,6547
7132,2006,5984
7132,2007,4650
7132,2008,3639
7132,2009,4703
7132,2010,4295
7132,2011,3750
7132,2012,3600
7132,2013,3953
7132,2014,3812
7132,2015,3627
7132,2016,3489
7132,2017,3322
7132,2018,3099
7132,2019,3059
7132,2020,3886
7133,2001,6023
7133,2002,6192
7133,2003,6712
7133,2004,6955
7133,2005,7937
7133,2006,7316
7133,2007,6063
7133,2008,5461
7133,2009,5775
7133,2010,5514
7133,2011,5315
7133,2012,5559
7133,2013,5829
7133,2014,5864
7133,2015,5666
7133,2016,5520
7133,2017,5248
7133,2018,4875
7133,2019,4650
7133,2020,5404
7134,2001,3683
7134,2002,3897
7134,2003,4126
7134,2004,4054
7134,2005,4583
7134,2006,4192
7134,2007,3434
7134,2008,3055
7134,2009,3290
7134,2010,2836
7134,2011,2766
7134,2012,2710
7134,2013,2914
7134,2014,2960
7134,2015,2865
7134,2016,2720
7134,2017,2597
7134,2018,2426
7134,2019,2453
7134,2020,2869
7135,2001,1631.11193440632
7135,2002,1628.73571926422
7135,2003,1865.5191940904
7135,2004,1899.85317934824
7135,2005,2278.09070163695
7135,2006,1895.06107349652
7135,2007,1562.86622573732
7135,2008,1426.5711671758
7135,2009,1479.1256652683
7135,2010,1361.71565550632
7135,2011,1260.96751338385
7135,2012,1222.57909413155
7135,2013,1334.70845859308
7135,2014,1276
7135,2015,1255
7135,2016,1248
7135,2017,1188
7135,2018,1043
7135,2019,1032
7135,2020,1341
7137,2001,6806
7137,2002,7314
7137,2003,7882
7137,2004,8025
7137,2005,9771
7137,2006,8921
7137,2007,7253
7137,2008,6494
7137,2009,6401
7137,2010,6205
7137,2011,5595
7137,2012,5599
7137,2013,5596
7137,2014,5493
7137,2015,5209
7137,2016,4502
7137,2017,4048
7137,2018,3920
7137,2019,3694
7137,2020,4269
7138,2001,6140
7138,2002,6976
7138,2003,7945
7138,2004,8017
7138,2005,9257
7138,2006,7852
7138,2007,6432
7138,2008,5644
7138,2009,6248
7138,2010,5882
7138,2011,5259
7138,2012,5490
7138,2013,5540
7138,2014,5617
7138,2015,5590
7138,2016,5496
7138,2017,5156
7138,2018,4724
7138,2019,4510
7138,2020,5407
7140,2001,3586.88806559368
7140,2002,3737.26428073578
7140,2003,4045.4808059096
7140,2004,3991.14682065176
7140,2005,4488.90929836305
7140,2006,4086.93892650348
7140,2007,3186.13377426268
7140,2008,2833.4288328242
7140,2009,3106.8743347317
7140,2010,2605.28434449368
7140,2011,2383.03248661615
7140,2012,2497.42090586845
7140,2013,2675.29154140692
7140,2014,2616
7140,2015,2438
7140,2016,2381
7140,2017,2162
7140,2018,2040
7140,2019,1900
7140,2020,2464
7141,2001,3782
7141,2002,4060
7141,2003,4346
7141,2004,4451
7141,2005,5368
7141,2006,4418
7141,2007,3459
7141,2008,3016
7141,2009,3250
7141,2010,3007
7141,2011,2726
7141,2012,2713
7141,2013,2779
7141,2014,2794
7141,2015,2763
7141,2016,2479
7141,2017,2303
7141,2018,2132
7141,2019,1837
7141,2020,2440
7143,2001,5458
7143,2002,6037
7143,2003,6802
7143,2004,6844
7143,2005,8213
7143,2006,7452
7143,2007,6074
7143,2008,5148
7143,2009,5954
7143,2010,5207
7143,2011,4486
7143,2012,4265
7143,2013,4519
7143,2014,4399
7143,2015,4428
7143,2016,4009
7143,2017,3709
7143,2018,3274
7143,2019,3148
7143,2020,4103
7211,2001,4300
7211,2002,4310
7211,2003,4468
7211,2004,4138
7211,2005,4560
7211,2006,4150
7211,2007,3495
7211,2008,3280
7211,2009,3523
7211,2010,3245
7211,2011,3107
7211,2012,3027
7211,2013,3146
7211,2014,3087
7211,2015,3050
7211,2016,3248
7211,2017,2980
7211,2018,2655
7211,2019,2949
7211,2020,3962
7231,2001,3390.23996912227
7231,2002,3520.96674337011
7231,2003,3488.93286615277
7231,2004,3409.28906625637
7231,2005,3458.94662162162
7231,2006,3064.94086334232
7231,2007,2393.52339375282
7231,2008,2272.91777825206
